"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Artur Wichniarek",NA,"POL","FW","32-183",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Gojko Kačar",NA,"SRB","DF,MF","22-216",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Maximilian Nicu",NA,"ROU","DF,MF","26-278",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Cícero Santos",NA,"BRA","MF","25-004",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Łukasz Piszczek",NA,"POL","DF,MF","24-088",45,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Pál Dárdai",NA,"HUN","MF","33-167",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Patrick Ebert",NA,"GER","FW,MF","22-166",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Nemanja Pejčinović",NA,"SRB","DF","21-299",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Steve von Bergen",NA,"SUI","DF","26-081",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Hertha BSC","4-4-1-1",2,NA,"Łukasz Piszczek · 77&rsquor; Patrick Ebert · 90&rsquor;","0","0","Werder Bremen","4-1-2-1-2",3,NA,"Mesut Özil · 57&rsquor; Tim Borowski · 74&rsquor; Naldo · 83&rsquor;","1","0","https://fbref.com/en/matches/9799b639/Hertha-BSC-Werder-Bremen-August-30-2009-Bundesliga","Hertha BSC","Home","Arne Friedrich",NA,"GER","DF","30-093",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
