"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Srđan Lakić",NA,"CRO","FW","27-056",80,2,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Adam Nemec",NA,"SVK","FW","25-086",10,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Stiven Rivić",NA,"CRO","MF","25-110",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Jan Morávek",NA,"CZE","FW,MF","21-026",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Christian Tiffert",NA,"GER","MF","28-282",80,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Pierre de Wit",NA,"GER","MF","23-062",10,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Ivo Iličević",NA,"CRO","MF","24-013",83,1,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Iliyan Mitsanski",NA,"BUL","FW","24-342",7,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Oliver Kirch",NA,"GER","DF,MF","28-098",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Alexander Bugera",NA,"GER","DF","32-111",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Mathias Abel",NA,"GER","DF","29-158",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Martin Amedick",NA,"GER","DF","28-082",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Florian Dick",NA,"GER","DF","26-018",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Kaiserslautern","Home","Tobias Sippel",NA,"GER","GK","22-250",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Schalke 04","Away","Klaas-Jan Huntelaar",NA,"NED","FW","27-107",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 14)","Kaiserslautern","4-1-4-1",5,NA,"Srđan Lakić · 8&rsquor; Martin Amedick · 39&rsquor; Srđan Lakić · 56&rsquor; Ivo Iličević (P) · 76&rsquor; Jan Morávek · 88&rsquor;","3","0","Schalke 04","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/65c1899b/Kaiserslautern-Schalke-04-November-27-2010-Bundesliga","Schalke 04","Away","Raúl",NA,"ESP","FW","33-153",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
