"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Davie Selke",27,"GER","FW","28-112",23,1,0,0,0,2,1,0,0,8,0,0,1,0.3,0.3,0,0,0,2,5,40,0,2,0,0,0
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Steffen Tigges",21,"GER","FW","24-285",67,0,0,0,0,6,2,0,0,26,3,0,0,1.3,1.3,0.1,2,0,7,12,58.3,1,9,0,0,0
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Linton Maina",37,"GER","LW","23-323",83,0,2,0,0,0,0,0,0,46,0,0,1,0,0,1.2,9,3,34,39,87.2,3,29,5,5,3
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Tim Lemperle",25,"GER","LW","21-096",7,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,2,4,50,0,4,0,0,0
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Dejan Ljubicic",7,"AUT","DM,RW","25-216",90,0,0,0,0,3,2,0,0,58,1,0,1,0.2,0.2,0.1,5,0,38,46,82.6,4,31,2,6,3
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Florian Kainz",11,"AUT","AM","30-200",69,0,1,0,0,1,1,0,0,51,0,1,0,0.1,0.1,0.9,11,2,36,49,73.5,6,31,4,3,2
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Denis Huseinbasic",8,"GER","AM","21-313",21,1,0,0,0,1,1,0,0,7,0,0,0,0.3,0.3,0,1,0,3,4,75,0,6,1,0,0
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Eric Martel",6,"GER","DM","21-013",45,0,1,0,0,3,0,1,0,36,2,0,1,0.1,0.1,0.3,5,1,21,24,87.5,5,19,0,2,2
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Jan Thielmann",29,"GER","RW","20-351",45,0,0,0,0,1,1,0,0,18,0,1,0,0.3,0.3,0.3,6,0,8,14,57.1,1,16,3,1,1
"Fußball-Bundesliga","2023-05-12","Fußball-Bundesliga (Matchweek 32)","Köln","4-2-3-1",5,4.3,"Davie Selke · 8&rsquor; Timo Hübers · 39&rsquor; Ellyes Skhiri · 43&rsquor; Timo Hübers · 69&rsquor; Denis Huseinbasic · 81&rsquor;","2","0","Hertha BSC","4-4-2",2,1.1,"Lucas Tousart · 18&rsquor; Stevan Jovetić · 33&rsquor;","7","0","https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga","Köln","Home","Ellyes Skhiri",28,"TUN","DM","28-002",90,1,0,0,0,4,3,0,0,98,2,0,2,0.6,0.6,0,4,1,84,90,93.3,5,66,3,3,3
