"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Philipp Hofmann",33,"GER","FW","29-129",75,0,0,0,0,0,0,0,0,26,0,0,2,0,0,0.1,2,0,14,21,66.7,1,10,0,0,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Silvère Ganvoula M'Boussy",35,"CGO","FW","26-045",15,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,3,5,60,0,0,0,0,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Gerrit Holtmann",17,"PHI","LW","27-134",80,0,0,0,0,2,1,0,0,26,0,1,0,0.2,0.2,0.1,2,0,7,16,43.8,0,17,3,2,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Philipp Förster",10,"GER","LW","27-183",10,0,0,0,0,1,1,0,0,12,3,0,0,0,0,0,1,0,5,7,71.4,0,3,0,0,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Simon Zoller",9,"GER","RW","31-041",75,0,0,0,0,2,0,0,0,21,0,0,0,0.1,0.1,0.1,1,0,5,16,31.3,0,9,1,1,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Jordi Osei-Tutu",18,"ENG","RW","23-308",15,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,5,5,100,0,5,0,1,1
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Takuma Asano",11,"JPN","AM","27-269",90,0,0,0,0,3,0,0,0,29,0,1,1,0.1,0.1,0,2,0,19,20,95,1,14,2,0,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Kevin Stöger",7,"AUT","DM","28-344",90,1,0,0,0,3,1,0,0,90,4,1,0,0.2,0.2,0.2,9,0,63,82,76.8,12,39,4,2,2
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Anthony Losilla",8,"FRA","DM","36-149",90,0,0,0,0,0,0,0,0,68,2,3,2,0,0,0,2,1,43,56,76.8,4,22,2,1,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Kostas Stafylidis",16,"GRE","LB","28-247",90,0,1,0,0,3,0,1,0,83,4,0,2,0.1,0.1,0.1,2,1,53,71,74.6,6,43,5,0,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Ivan Ordets",20,"UKR","CB","30-029",90,0,0,0,0,1,0,0,0,81,1,2,2,0.1,0.1,0,0,0,61,68,89.7,2,34,0,0,0
"Fußball-Bundesliga","2022-08-06","Fußball-Bundesliga (Matchweek 1)","Bochum","4-2-3-1",1,0.9,"Kevin Stöger · 39&rsquor;","2","0","Mainz 05","5-4-1",2,1.4,"Karim Onisiwo · 26&rsquor; Karim Onisiwo · 77&rsquor;","3","0","https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga","Bochum","Home","Erhan Mašović",4,"SRB","CB","23-257",90,0,0,0,0,0,0,0,0,87,0,0,1,0,0,0,1,0,74,80,92.5,4,48,0,0,0
