"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Silas Katompa",14,"COD","FW","24-163",90,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,0,6,9,66.7,0,9,1,2,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Chris Führich",22,"GER","LW","25-068",61,0,0,0,0,1,0,0,0,36,0,0,1,0,0,0,0,0,24,28,85.7,3,21,5,7,3
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Tiago Tomás",10,"POR","LW","20-275",29,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0,2,0,7,8,87.5,0,14,4,5,1
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Gil Bastião Dias",31,"POR","RW","26-171",61,0,0,0,0,2,1,0,0,34,2,1,2,0.1,0.1,0,1,0,15,22,68.2,1,18,2,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Tanguy Coulibaly",7,"FRA","RW","22-028",29,0,0,0,0,2,0,0,0,27,2,0,2,0.1,0.1,0,2,0,11,18,61.1,0,16,2,2,1
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Genki Haraguchi",17,"JPN","LM,DM","31-313",87,0,0,0,0,2,0,0,0,45,2,1,3,0.1,0.1,0,3,0,33,36,91.7,7,20,2,2,1
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Luca Pfeiffer",20,"GER","DM","26-210",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Atakan Karazor",16,"GER","CM","26-156",61,0,0,0,0,0,0,1,0,47,0,1,1,0,0,0,0,0,35,42,83.3,1,24,0,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Enzo Millot",8,"FRA","AM","20-244",29,0,0,0,0,2,1,0,0,24,0,0,1,0.1,0.1,0.1,1,0,13,18,72.2,0,12,1,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Stuttgart","4-3-3",0,0.5,"","1","0","Wolfsburg","4-2-3-1",1,0.6,"Omar Marmoush · 56&rsquor;","0","0","https://fbref.com/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga","Stuttgart","Home","Wataru Endo",3,"JPN","RM,DM","30-037",90,0,0,0,0,1,0,0,0,61,1,3,3,0.1,0.1,0,4,0,44,49,89.8,9,32,1,2,2
