"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Miroslav Klose",NA,"GER","FW","31-116",70,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Ivica Olić",NA,"CRO","FW","30-019",20,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Franck Ribéry",NA,"FRA","FW,MF","26-179",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Danijel Pranjić",NA,"CRO","DF,MF","27-305",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","José Sosa",NA,"ARG","MF","24-106",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Mario Gómez",NA,"GER","FW","24-085",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Thomas Müller",NA,"GER","FW,MF","20-020",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Bastian Schweinsteiger",NA,"GER","DF,MF","25-063",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Andreas Ottl",NA,"GER","MF","24-216",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Bayern Munich","4-2-3-1",0,NA,"","1","0","Köln","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/7840b6ed/Bayern-Munich-Koln-October-3-2009-Bundesliga","Bayern Munich","Home","Edson Braafheid",NA,"NED","DF","26-178",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
