"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Köln","Home","Tim Lemperle",25,"GER","RW","20-350",24,0,0,0,0,0,0,0,0,16,2,1,0,0,0,0.2,1,0,7,11,63.6,2,10,1,1,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Köln","Home","Jonas Hector",14,"GER","LB","32-239",90,0,0,0,0,1,0,0,0,79,5,0,2,0.2,0.2,0.3,3,0,58,66,87.9,5,40,5,3,3
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Köln","Home","Julian Chabot",24,"GER","CB","24-343",90,0,0,0,0,0,0,0,0,64,6,1,0,0,0,0,0,0,42,53,79.2,1,27,1,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Köln","Home","Timo Hübers",4,"GER","CB","26-185",90,0,0,0,0,0,0,0,0,68,2,2,2,0,0,0,0,0,44,56,78.6,2,31,3,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Köln","Home","Benno Schmitz",2,"GER","RB","28-065",90,0,0,0,0,0,0,0,0,68,3,0,0,0,0,0,0,0,48,64,75,5,30,0,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Köln","Home","Marvin Schwäbe",20,"GER","GK","27-271",90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,36,43,83.7,0,26,0,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Marvin Ducksch",7,"GER","FW","28-320",45,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,1,1,12,17,70.6,0,10,0,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Eren Dinkçi",21,"GER","LW,FW","21-039",45,0,0,0,0,1,0,0,0,17,1,0,1,0.1,0.1,0,0,0,4,7,57.1,0,9,0,2,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Niclas Füllkrug",11,"GER","FW","29-346",90,1,0,0,0,1,1,0,0,39,3,0,0,0,0,0.1,1,0,19,28,67.9,0,28,1,4,1
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Anthony Jung",3,"GER","LW,LB","31-079",85,0,0,0,0,0,0,0,0,71,1,0,2,0,0,0,0,0,48,65,73.8,5,51,2,2,2
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Lee Buchanan",26,"ENG","LB","21-320",5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,75,0,3,0,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Mitchell Weiser",8,"GER","RW","28-275",90,0,0,0,0,2,1,0,0,80,2,1,1,0.1,0.1,0,2,1,48,62,77.4,3,47,1,6,1
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Ilia Gruev",28,"BUL","CM,DM","22-260",90,0,0,0,0,0,0,0,0,59,4,2,1,0,0,0,1,0,44,49,89.8,3,31,2,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Leonardo Bittencourt",10,"GER","CM","29-033",63,0,0,0,0,1,0,0,0,37,0,0,1,0,0,0,0,0,13,25,52,3,34,4,5,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Jens Stage",6,"DEN","RM","26-074",27,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0.1,1,0,10,10,100,2,11,1,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Christian Groß",36,"GER","DM","33-347",45,0,0,0,0,0,0,0,0,20,2,1,2,0,0,0,0,0,10,14,71.4,0,4,0,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Niklas Schmidt",22,"GER","LM,CM","24-326",45,0,0,0,0,0,0,0,0,41,2,0,2,0,0,0,0,0,27,32,84.4,1,29,0,3,2
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Marco Friedl",32,"AUT","CB","24-311",90,0,0,0,0,0,0,0,0,92,3,2,0,0,0,0,0,0,65,75,86.7,2,64,0,2,1
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Miloš Veljković",13,"SRB","CB","27-117",90,0,0,0,0,0,0,0,0,65,1,2,2,0,0,0,1,0,45,54,83.3,2,46,0,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Niklas Stark",4,"GER","CB","27-282",59,0,0,0,0,0,0,0,0,42,4,2,1,0,0,0,1,0,29,34,85.3,3,30,1,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Amos Pieper",5,"GER","RB,CB","25-004",31,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,22,22,100,2,20,0,0,0
"Fußball-Bundesliga","2023-01-21","Fußball-Bundesliga (Matchweek 16)","Köln","4-2-2-2",7,3,"Linton Maina · 9&rsquor; Steffen Tigges · 15&rsquor; Steffen Tigges · 21&rsquor; Ellyes Skhiri · 30&rsquor; Denis Huseinbasic · 36&rsquor; Ellyes Skhiri · 54&rsquor; Marco Friedl (OG) · 76&rsquor;","0","0","Werder Bremen","3-1-4-2",1,0.3,"Niclas Füllkrug · 38&rsquor;","0","0","https://fbref.com/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga","Werder Bremen","Away","Jiří Pavlenka",1,"CZE","GK","30-282",90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,24,33,72.7,0,27,0,0,0
