"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Eren Derdiyok",NA,"SUI","FW","21-260",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Stefan Kießling",NA,"GER","FW,MF","26-033",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Toni Kroos",NA,"GER","MF","20-054",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Stefan Reinartz",NA,"GER","DF,MF","21-057",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Arturo Vidal",NA,"CHI","MF","22-281",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Tranquillo Barnetta",NA,"SUI","MF","24-281",74,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Lars Bender",NA,"GER","DF,MF","20-306",16,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Gonzalo Castro",NA,"GER","DF,MF","22-261",68,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Michal Kadlec",NA,"CZE","DF","25-076",22,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Sami Hyypiä",NA,"FIN","DF","36-143",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 24)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Köln","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga","Bayer Leverkusen","Home","Manuel Friedrich",NA,"GER","DF","30-167",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
