"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Mergim Berisha",11,"GER","FW","24-268",90,1,0,0,0,4,2,0,0,35,0,0,0,0.7,0.7,0,0,0,8,18,44.4,2,14,1,4,0
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Dion Drena Beljo",7,"CRO","FW","20-339",81,0,0,0,0,2,2,1,0,28,1,0,1,0.1,0.1,0,1,1,14,21,66.7,0,17,1,1,0
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Noah Joel Sarenren Bazee",17,"NGA","FW","26-166",9,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0.1,0,0,1,1,100,0,2,0,0,0
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Fredrik Jensen",24,"FIN","LM","25-147",71,0,0,0,0,1,1,0,0,27,3,0,0,0,0,0,1,0,10,19,52.6,2,17,0,0,0
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Kelvin Yeboah",45,"ITA","LM","22-273",19,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,100,0,3,1,4,2
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Elvis Rexhbeçaj",13,"GER","CM","25-094",71,0,0,0,0,1,0,0,0,63,0,3,2,0,0,0,1,0,39,51,76.5,4,40,1,0,0
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Niklas Dorsch",30,"GER","CM","25-019",19,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,5,5,100,0,4,1,0,0
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Arne Engels",27,"BEL","CM","19-148",90,0,1,0,0,0,0,1,0,54,3,4,2,0,0,0.5,3,1,32,43,74.4,5,26,2,1,1
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Arne Maier",10,"GER","RM","24-026",89,0,0,0,0,1,0,1,0,35,2,2,1,0.1,0.1,0.1,4,0,18,24,75,2,18,0,1,0
"Fußball-Bundesliga","2023-02-03","Fußball-Bundesliga (Matchweek 19)","Augsburg","4-4-2",1,0.9,"Mergim Berisha · 55&rsquor;","3","0","Bayer Leverkusen","3-4-3",0,0.6,"","2","0","https://fbref.com/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga","Augsburg","Home","Daniel Caligiuri",20,"ITA","RM","35-019",1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
