"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Aristide Bancé",NA,"BFA","FW","25-231",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Chadli Amri",NA,"ALG","FW,MF","25-145",82,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Florian Heller",NA,"GER","FW,MF","28-059",8,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","André Schürrle",NA,"GER","FW,MF","19-183",55,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Filip Trojan",NA,"CZE","MF","27-076",35,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Elkin Soto",NA,"COL","MF","29-277",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Miroslav Karhan",NA,"SVK","MF","33-321",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Eugen Polanski",NA,"POL","MF","24-052",69,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Andreas Ivanschitz",NA,"AUT","MF","26-205",21,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 34)","Mainz 05","4-3-2-1",0,NA,"","1","0","Schalke 04","4-3-3",0,NA,"","2","0","https://fbref.com/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga","Mainz 05","Home","Malik Fathi",NA,"GER","DF","26-191",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
