"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Andrej Kramarić",27,"CRO","FW","30-064",90,0,1,0,0,0,0,0,0,62,0,0,0,0,0,0.6,2,2,35,52,67.3,13,37,3,2,0
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Moanes Dabbur",10,"ISR","FW","29-100",61,0,0,0,0,1,0,0,0,36,1,0,2,0.2,0.2,0,0,0,18,23,78.3,2,18,1,2,2
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Georginio Rutter",33,"FRA","FW","19-124",29,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,2,5,40,0,4,1,1,1
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Jacob Bruun Larsen",7,"DEN","AM","22-337",61,1,0,0,0,2,2,0,0,30,0,0,0,0.6,0.6,0,0,0,18,26,69.2,1,19,4,1,1
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Sargis Adamyan",23,"ARM","AM","28-091",29,0,0,0,0,0,0,0,0,15,1,0,2,0,0,0.1,1,0,7,8,87.5,0,7,0,1,0
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Christoph Baumgartner",14,"AUT","AM","22-021",78,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,0,20,25,80,1,19,1,0,0
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Mijat Gaćinović",20,"SRB","AM","26-195",12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,7,57.1,0,5,0,3,3
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Angelo Stiller",13,"GER","DM","20-140",90,0,1,0,0,0,0,0,0,92,1,1,1,0,0,0.2,2,1,66,82,80.5,15,44,1,3,1
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Sebastian Rudy",16,"GER","DM","31-175",78,0,0,0,0,1,0,0,0,65,2,1,2,0.1,0.1,0,0,0,46,55,83.6,2,29,0,2,1
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","4-2-2-2",2,1,"Kevin Akpoguma · 14&rsquor; Jacob Bruun Larsen · 30&rsquor;","1","0","Union Berlin","3-5-2",2,1.8,"Niko Gießelmann · 10&rsquor; Taiwo Awoniyi · 47&rsquor; Marvin Friedrich · 90+4&rsquor;","4","1","https://fbref.com/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga","Hoffenheim","Home","Diadie Samassékou",18,"MLI","DM","25-223",12,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,8,8,100,1,6,0,0,0
