"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Philipp Hofmann",33,"GER","FW","29-144",90,0,0,0,0,1,1,0,0,36,1,0,1,0.1,0.1,0.2,3,0,21,31,67.7,3,7,0,1,1
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Simon Zoller",9,"GER","FW","31-056",84,0,0,0,0,2,1,0,0,25,1,0,0,0.2,0.2,0,1,0,11,15,73.3,0,10,2,0,0
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Vassilis Lambropoulos",24,"GRE","FW","32-143",6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,0,1,0,0,0
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Philipp Förster",10,"GER","LM","27-198",67,0,0,0,0,1,1,0,0,24,2,0,1,0,0,0,1,0,17,21,81,1,8,0,1,1
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Jacek Góralski",5,"POL","LM","29-334",23,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,1,0,3,3,100,0,2,0,0,0
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Anthony Losilla",8,"FRA","CM","36-164",90,0,0,0,0,2,1,0,0,25,1,5,0,0.2,0.2,0,0,0,10,13,76.9,2,5,0,0,0
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Kevin Stöger",7,"AUT","CM","28-359",90,0,0,0,0,1,0,0,0,53,2,1,2,0,0,0.1,7,0,31,44,70.5,5,23,2,5,3
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Takuma Asano",11,"JPN","RM","27-284",67,0,0,0,0,1,1,0,0,26,1,2,0,0,0,0.1,2,0,10,14,71.4,2,12,0,3,0
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Gerrit Holtmann",17,"PHI","RM","27-149",23,0,0,0,0,2,2,0,0,12,0,0,0,0.1,0.1,0,1,0,7,8,87.5,0,7,1,0,0
"Fußball-Bundesliga","2022-08-21","Fußball-Bundesliga (Matchweek 3)","Bochum","4-4-2",0,0.7,"","1","0","Bayern Munich","4-4-2",7,2.9,"Leroy Sané · 4&rsquor; Matthijs de Ligt · 25&rsquor; Kingsley Coman · 33&rsquor; Sadio Mané · 42&rsquor; Sadio Mané (P) · 60&rsquor; Cristian Gamboa (OG) · 69&rsquor; Serge Gnabry · 76&rsquor;","0","0","https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga","Bochum","Home","Saidy Janko",23,"GAM","LB","26-303",69,0,0,0,0,0,0,1,0,38,0,1,0,0,0,0,0,0,18,32,56.3,2,12,1,1,1
