"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Hertha BSC","Home","Nemanja Pejčinović",NA,"SRB","DF","21-355",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Hertha BSC","Home","Jaroslav Drobný",NA,"CZE","GK","30-007",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Obafemi Martins",NA,"NGA","FW","24-362",53,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Makoto Hasebe",NA,"JPN","DF,MF","25-280",37,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Edin Džeko",NA,"BIH","FW","23-222",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Zvjezdan Misimović",NA,"BIH","MF","27-142",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Christian Gentner",NA,"GER","MF","24-072",89,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Jonathan Santana",NA,"PAR","MF","28-006",1,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Ashkan Dejagah",NA,"IRN","FW,MF","23-112",81,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Alexander Esswein",NA,"GER","FW,MF","19-214",9,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Josué",NA,"BRA","MF","30-098",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Marcel Schäfer",NA,"GER","DF,MF","25-140",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Alexander Madlung",NA,"GER","DF","27-106",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Ricardo Costa",NA,"POR","DF","28-162",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Sascha Riether",NA,"GER","DF,MF","26-216",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Hertha BSC","4-4-1-1",0,NA,"","1","0","Wolfsburg","4-1-2-1-2",0,NA,"","6","0","https://fbref.com/en/matches/4cbfa8e2/Hertha-BSC-Wolfsburg-October-25-2009-Bundesliga","Wolfsburg","Away","Diego Benaglio",NA,"SUI","GK","26-047",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
