"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Hoffenheim","Home","Marvin Compper",NA,"GER","DF","24-068",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Hoffenheim","Home","Josip Šimunić",NA,"CRO","DF","31-184",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Hoffenheim","Home","Andreas Beck",NA,"GER","DF,MF","22-161",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Hoffenheim","Home","Timo Hildebrand",NA,"GER","GK","30-138",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Kevin Kurányi",NA,"GER","FW","27-172",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Jefferson Farfán",NA,"PER","FW,MF","24-299",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Heiko Westermann",NA,"GER","DF,MF","26-007",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Mineiro",NA,"BRA","MF","34-019",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Vasileios Pliatsikas",NA,"GRE","DF,MF","21-129",45,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Levan Kenia",NA,"GEO","MF","18-307",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Christoph Moritz",NA,"GER","MF","19-206",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Benedikt Höwedes",NA,"GER","DF","21-173",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Marcelo Bordon",NA,"BRA","DF","33-226",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Carlos Zambrano",NA,"PER","DF,MF","20-042",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Rafinha",NA,"BRA","DF","23-348",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 3)","Hoffenheim","4-1-2-1-2",0,NA,"","4","0","Schalke 04","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/9b879ff5/Hoffenheim-Schalke-04-August-21-2009-Bundesliga","Schalke 04","Away","Manuel Neuer",NA,"GER","GK","23-147",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
