"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Mario Gómez",NA,"GER","FW","25-245",72,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Miroslav Klose",NA,"GER","FW","32-276",18,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Franck Ribéry",NA,"FRA","FW,MF","27-339",90,1,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Arjen Robben",NA,"NED","FW,MF","27-048",69,3,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Hamit Altıntop",NA,"TUR","DF,MF","28-094",21,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Thomas Müller",NA,"GER","FW,MF","21-180",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Bastian Schweinsteiger",NA,"GER","DF,MF","26-223",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Toni Kroos",NA,"GER","MF","21-067",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Danijel Pranjić",NA,"CRO","DF,MF","29-100",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 26)","Bayern Munich","4-2-3-1",6,NA,"Arjen Robben · 40&rsquor; Arjen Robben · 47&rsquor; Arjen Robben · 55&rsquor; Franck Ribéry · 64&rsquor; Thomas Müller · 79&rsquor; Heiko Westermann (OG) · 85&rsquor;","2","0","Hamburger SV","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/da589d91/Bayern-Munich-Hamburger-SV-March-12-2011-Bundesliga","Bayern Munich","Home","Luiz Gustavo",NA,"BRA","DF,MF","23-232",66,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
