"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Edin Džeko",NA,"BIH","FW","24-004",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Obafemi Martins",NA,"NGA","FW","25-144",73,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Ashkan Dejagah",NA,"IRN","FW,MF","23-259",17,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Zvjezdan Misimović",NA,"BIH","MF","27-289",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Christian Gentner",NA,"GER","MF","24-219",63,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Karim Ziani",NA,"ALG","FW,MF","27-216",27,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Makoto Hasebe",NA,"JPN","DF,MF","26-062",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Josué",NA,"BRA","MF","30-245",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Marcel Schäfer",NA,"GER","DF,MF","25-287",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-1-2-1-2",1,NA,"Grafite · 36&rsquor;","1","0","Hertha BSC","4-1-2-1-2",5,NA,"Theofanis Gekas · 6&rsquor; Adrián Ramos · 8&rsquor; Theofanis Gekas · 26&rsquor; Theofanis Gekas · 63&rsquor; Adrián Ramos · 84&rsquor;","1","0","https://fbref.com/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga","Wolfsburg","Home","Jan Šimůnek",NA,"CZE","DF","23-029",34,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
