"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Ciprian Marica",NA,"ROU","FW","24-029",79,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Pavel Pogrebnyak",NA,"RUS","FW","25-357",11,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Julian Schieber",NA,"GER","FW","20-260",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Alexander Hleb",NA,"BLR","MF","28-183",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Thomas Hitzlsperger",NA,"GER","MF","27-209",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Zdravko Kuzmanović",NA,"SRB","MF","22-039",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Christian Träsch",NA,"GER","DF,MF","22-060",65,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Timo Gebhart",NA,"GER","MF","20-202",25,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Arthur Boka",NA,"CIV","DF","26-212",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Stuttgart","4-3-2-1",0,NA,"","3","0","Bayern Munich","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/b1c970f6/Stuttgart-Bayern-Munich-October-31-2009-Bundesliga","Stuttgart","Home","Matthieu Delpierre",NA,"FRA","DF","28-188",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
