"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Christopher Nkunku",18,"FRA","FW","25-194",90,2,1,0,0,5,4,1,0,22,0,0,0,1,1,0.6,6,3,12,14,85.7,3,20,2,4,4
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Timo Werner",11,"GER","FW","27-082",60,0,0,0,0,1,1,0,0,13,1,0,0,0.2,0.2,0,0,0,6,10,60,0,7,0,0,0
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Yussuf Poulsen",9,"DEN","FW","28-346",30,1,0,0,0,3,1,0,0,26,2,0,0,0.3,0.3,0,0,0,9,16,56.3,2,14,2,0,0
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Emil Forsberg",10,"SWE","AM","31-216",67,0,0,0,0,0,0,0,0,29,0,0,2,0,0,0.1,3,0,21,25,84,4,18,0,0,0
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Dominik Szoboszlai",17,"HUN","AM","22-214",23,0,0,0,0,3,1,0,0,17,1,0,1,0.2,0.2,0,2,0,11,13,84.6,2,9,1,0,0
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Dani Olmo",7,"ESP","AM","25-020",90,0,1,0,0,0,0,0,0,51,0,0,2,0,0,1.2,6,0,37,45,82.2,5,37,3,0,0
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Amadou Haidara",8,"MLI","DM","25-116",45,0,0,0,0,1,1,1,0,27,0,1,1,0.1,0.1,0,2,0,18,20,90,2,13,1,1,1
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Kevin Kampl",44,"SVN","DM","32-230",45,0,0,0,0,0,0,0,0,26,1,1,0,0,0,0.1,3,0,19,23,82.6,2,18,3,1,1
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Konrad Laimer",27,"AUT","DM","26-000",60,1,0,0,0,2,1,0,0,44,3,1,3,0.8,0.8,0,1,1,21,31,67.7,0,27,2,3,2
"Fußball-Bundesliga","2023-05-27","Fußball-Bundesliga (Matchweek 34)","RB Leipzig","4-2-2-2",4,2.6,"Konrad Laimer · 10&rsquor; Christopher Nkunku · 19&rsquor; Yussuf Poulsen · 82&rsquor; Christopher Nkunku · 90+4&rsquor;","2","0","Schalke 04","4-2-3-1",2,1.2,"Marcin Kamiński · 28&rsquor; Willi Orban (OG) · 49&rsquor;","2","0","https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga","RB Leipzig","Home","Xaver Schlager",24,"AUT","DM","25-241",30,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0.1,3,1,13,17,76.5,4,10,1,0,0
