"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Taiwo Awoniyi",14,"NGA","FW","24-030",85,0,0,0,0,3,1,0,0,19,0,0,0,0.2,0.2,0,4,0,5,8,62.5,0,16,3,3,1
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Sheraldo Becker",27,"SUR","FW","26-214",5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,50,0,2,1,1,1
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Max Kruse",10,"GER","FW","33-176",71,0,0,0,0,1,0,0,0,41,1,1,0,0.1,0.1,0,5,0,28,34,82.4,3,21,0,0,0
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Andreas Voglsammer",9,"GER","FW","29-245",19,0,0,0,0,3,1,0,0,9,0,0,1,0.1,0.1,0,1,0,4,5,80,1,6,1,0,0
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Kevin Möhwald",30,"GER","CM","28-070",21,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,9,9,100,0,7,0,1,0
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Genki Haraguchi",24,"JPN","CM","30-125",69,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0.1,2,0,23,30,76.7,5,23,2,2,1
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Rani Khedira",8,"GER","CM","27-227",90,0,0,0,0,0,0,1,0,53,6,0,1,0,0,0,1,0,32,41,78,6,25,0,1,0
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Levin Öztunalı",7,"GER","CM","25-180",71,0,0,0,0,1,0,0,0,33,1,1,0,0,0,0.1,5,0,18,23,78.3,3,17,0,3,0
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Grischa Prömel",21,"GER","CM","26-245",19,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12,15,80,1,7,0,0,0
"Fußball-Bundesliga","2021-09-11","Fußball-Bundesliga (Matchweek 4)","Union Berlin","3-5-2",0,1,"","1","0","Augsburg","5-3-2",0,1,"","2","0","https://fbref.com/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga","Union Berlin","Home","Niko Gießelmann",23,"GER","WB","29-350",90,0,0,0,0,5,3,0,0,70,0,1,1,0.4,0.4,0,2,0,45,59,76.3,5,38,1,1,0
