"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Marcus Ingvartsen",11,"DEN","FW","26-290",62,1,0,1,1,1,1,0,0,23,0,0,0,0.8,0,0.1,1,0,12,16,75,0,16,0,1,1
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Jonathan Burkardt",29,"GER","FW","22-102",28,0,1,0,0,2,1,0,0,10,0,0,1,0.2,0.2,0.1,1,1,4,6,66.7,1,8,0,0,0
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Karim Onisiwo",9,"AUT","FW","30-218",90,1,0,0,0,4,1,0,0,37,0,0,1,0.2,0.2,0.1,5,2,15,16,93.8,1,22,3,8,0
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Lee Jae-sung",7,"KOR","CM","30-072",90,0,1,0,0,2,0,0,0,67,5,0,1,0.1,0.1,0.3,5,3,47,53,88.7,3,42,1,2,1
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Dominik Kohr",31,"GER","CM","28-263",45,1,0,0,0,2,1,1,0,24,3,0,1,0.3,0.3,0,2,1,9,15,60,3,9,0,1,0
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Angelo Fulgini",10,"FRA","CM","26-062",45,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,18,23,78.3,3,22,2,4,1
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Anton Stach",6,"GER","CM","23-340",76,1,0,0,0,3,1,0,0,38,1,0,2,0.3,0.3,0,1,0,22,26,84.6,1,24,3,4,2
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Aymen Barkok",4,"MAR","CM","24-153",14,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,2,50,0,3,1,0,0
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Aarón Martín",3,"ESP","WB","25-182",90,1,0,0,0,1,1,0,0,74,1,0,2,0.1,0.1,0,4,0,55,65,84.6,7,47,0,1,0
"Fußball-Bundesliga","2022-10-21","Fußball-Bundesliga (Matchweek 11)","Mainz 05","3-5-2",5,1.9,"Marcus Ingvartsen (P) · 11&rsquor; Dominik Kohr · 35&rsquor; Anton Stach · 40&rsquor; Aarón Martín · 73&rsquor; Karim Onisiwo · 83&rsquor;","1","0","Köln","4-3-1-2",0,0.7,"Luca Kilian · 27&rsquor;","6","1","https://fbref.com/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga","Mainz 05","Home","Danny da Costa",21,"GER","WB","29-100",68,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,2,0,28,37,75.7,5,23,1,1,0
