"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Davie Selke",27,"GER","FW","28-072",60,0,0,0,0,1,1,0,0,15,0,0,0,0.1,0.1,0.1,2,0,7,11,63.6,0,5,0,0,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Steffen Tigges",21,"GER","FW","24-245",30,0,0,0,0,1,1,1,0,11,1,1,0,0.1,0.1,0.1,1,0,5,7,71.4,2,6,0,0,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Linton Maina",37,"GER","LM","23-283",77,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0.3,4,0,14,25,56,2,20,5,5,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Jan Thielmann",29,"GER","LM","20-311",13,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,1,0,3,6,50,0,5,0,0,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Florian Kainz",11,"AUT","CM","30-160",77,0,0,0,0,1,0,1,0,64,0,1,3,0.1,0.1,0.1,3,0,32,54,59.3,7,20,1,3,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Denis Huseinbasic",8,"GER","FW","21-273",13,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,3,100,0,2,0,0,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Eric Martel",6,"GER","CM","20-338",90,0,0,0,0,2,1,0,0,42,5,0,1,0.1,0.1,0,1,0,23,29,79.3,3,12,0,1,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Kingsley Schindler",17,"GHA","RM","29-264",60,0,0,0,0,3,1,0,0,32,0,1,1,0.3,0.3,0,0,0,14,24,58.3,0,15,0,0,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Dejan Ljubicic",7,"AUT","RM","25-176",30,0,0,0,0,1,1,0,0,12,0,0,0,0.1,0.1,0.1,1,0,5,10,50,2,6,1,0,0
"Fußball-Bundesliga","2023-04-02","Fußball-Bundesliga (Matchweek 26)","Köln","4-1-4-1",0,1,"","3","0","Mönchengladbach","4-2-3-1",0,1,"","3","0","https://fbref.com/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga","Köln","Home","Ellyes Skhiri",28,"TUN","DM","27-327",90,0,0,0,0,1,0,0,0,80,1,3,1,0,0,0,1,0,68,71,95.8,5,32,1,0,0
