"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Theofanis Gekas",NA,"GRE","FW","29-252",76,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Artur Wichniarek",NA,"POL","FW","32-336",14,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Adrián Ramos",NA,"COL","FW","24-008",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Raffael",NA,"BRA","FW,MF","24-308",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Cícero Santos",NA,"BRA","MF","25-157",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Patrick Ebert",NA,"GER","FW,MF","22-319",69,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Valeri Domovchiyski",NA,"BUL","FW","23-117",21,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Florian Kringe",NA,"GER","DF,MF","27-165",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Levan Kobiashvili",NA,"GEO","DF,MF","32-204",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 20)","Hertha BSC","4-1-2-1-2",0,NA,"","2","0","Bochum","4-4-2",0,NA,"","2","0","https://fbref.com/en/matches/cd612bbc/Hertha-BSC-Bochum-January-30-2010-Bundesliga","Hertha BSC","Home","Steve von Bergen",NA,"SUI","DF","26-234",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
