"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Theofanis Gekas",NA,"GRE","FW","30-286",84,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Martin Fenin",NA,"CZE","FW","23-323",6,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Benjamin Köhler",NA,"GER","MF","30-213",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Patrick Ochs",NA,"GER","DF,MF","26-295",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Alexander Meier",NA,"GER","FW,MF","28-047",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Sebastian Rode",NA,"GER","MF","20-145",71,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Ioannis Amanatidis",NA,"GRE","FW,MF","29-092",19,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Pirmin Schwegler",NA,"SUI","MF","23-361",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Georgios Tzavellas",NA,"GRE","DF","23-099",45,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Halil Altıntop",NA,"TUR","FW,MF","28-087",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Marco Russ",NA,"GER","DF,MF","25-213",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Maik Franz",NA,"GER","DF","29-212",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Sebastian Jung",NA,"GER","DF","20-256",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Eintracht Frankfurt","Home","Ralf Fährmann",NA,"GER","GK","22-159",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Srđan Lakić",NA,"CRO","FW","27-154",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Adam Hloušek",NA,"CZE","DF,FW","22-075",74,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Thanos Petsos",NA,"GRE","DF,MF","19-273",16,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Stiven Rivić",NA,"CRO","MF","25-208",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Jan Morávek",NA,"CZE","FW,MF","21-124",87,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Erwin Hoffer",NA,"AUT","FW","23-325",3,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Christian Tiffert",NA,"GER","MF","29-015",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Pierre de Wit",NA,"GER","MF","23-160",75,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Oliver Kirch",NA,"GER","DF,MF","28-196",15,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Leon Jessen",NA,"DEN","DF,MF","24-267",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Rodnei",NA,"BRA","DF","25-175",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Mathias Abel",NA,"GER","DF","29-256",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Florian Dick",NA,"GER","DF","26-116",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 25)","Eintracht Frankfurt","4-2-3-1",0,NA,"","4","0","Kaiserslautern","4-1-4-1",0,NA,"","3","0","https://fbref.com/en/matches/31f5c67f/Eintracht-Frankfurt-Kaiserslautern-March-5-2011-Bundesliga","Kaiserslautern","Away","Tobias Sippel",NA,"GER","GK","22-348",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
