"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Papiss Cissé",NA,"SEN","FW","25-248",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Maximilian Nicu",NA,"ROU","DF,MF","28-073",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Jan Rosenthal",NA,"GER","FW,MF","24-305",78,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Daniel Caligiuri",NA,"ITA","DF,FW","23-022",12,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Johannes Flum",NA,"GER","MF","23-054",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Yacine Abdessadki",NA,"MAR","MF","30-036",64,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Erik Jendrišek",NA,"SVK","FW,MF","24-103",26,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Cédric Makiadi",NA,"COD","MF","26-348",84,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Stefan Reisinger",NA,"GER","FW","29-145",6,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Felix Bastians",NA,"GER","DF,MF","22-273",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Heiko Butscher",NA,"GER","DF","30-193",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Oliver Barth",NA,"GER","DF","31-123",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Mensur Mujdža",NA,"BIH","DF,MF","26-315",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Freiburg","Home","Oliver Baumann",NA,"GER","GK","20-249",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Eintracht Frankfurt","Away","Theofanis Gekas",NA,"GRE","FW","30-259",89,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Freiburg","4-1-4-1",0,NA,"","0","0","Eintracht Frankfurt","4-1-4-1",0,NA,"","2","0","https://fbref.com/en/matches/2b11da53/Freiburg-Eintracht-Frankfurt-February-6-2011-Bundesliga","Eintracht Frankfurt","Away","Martin Fenin",NA,"CZE","FW","23-296",1,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
