"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Erling Haaland",9,"NOR","FW","21-177",90,2,0,0,0,5,2,1,0,32,0,0,0,1.2,1.2,0.1,4,1,14,21,66.7,2,22,4,2,1
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Donyell Malen",21,"NED","LW","23-005",90,0,0,0,0,3,0,0,0,46,0,0,0,0.2,0.2,0.3,5,1,28,37,75.7,2,27,7,7,5
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Marco Reus",11,"GER","RW","32-228",70,0,0,0,0,1,0,0,0,57,2,0,0,0.2,0.2,0.2,1,0,33,40,82.5,6,30,2,5,4
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Thorgan Hazard",10,"BEL","RW","28-291",20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,7,57.1,0,3,0,0,0
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Jude Bellingham",22,"ENG","LM","18-199",84,0,1,0,0,1,0,0,0,71,5,0,3,0,0,0.6,5,1,48,55,87.3,5,39,2,2,2
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Axel Witsel",28,"BEL","CM","33-002",6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,100,0,2,0,0,0
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Mahmoud Dahoud",8,"GER","CM,LM","26-013",90,1,1,0,0,3,2,0,0,77,3,1,3,0.2,0.2,0.5,4,2,54,66,81.8,11,34,2,2,1
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Julian Brandt",19,"GER","RM","25-257",90,0,2,0,0,1,0,1,0,76,0,3,0,0.1,0.1,0.4,7,2,60,69,87,3,30,2,1,0
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Raphaël Guerreiro",13,"POR","LB","28-023",70,0,0,0,0,1,1,0,0,83,0,1,1,0.1,0.1,0,3,1,65,76,85.5,5,41,2,2,0
"Fußball-Bundesliga","2022-01-14","Fußball-Bundesliga (Matchweek 19)","Dortmund","4-3-3",5,2.4,"Thomas Meunier · 14&rsquor; Thomas Meunier · 29&rsquor; Erling Haaland · 45+1&rsquor; Erling Haaland · 75&rsquor; Mahmoud Dahoud · 86&rsquor;","2","0","Freiburg","4-4-2",1,0.9,"Ermedin Demirović · 61&rsquor;","0","0","https://fbref.com/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga","Dortmund","Home","Nico Schulz",14,"GER","LB","28-288",20,0,1,0,0,0,0,0,0,15,1,0,0,0,0,0.1,2,1,12,14,85.7,0,4,1,0,0
