"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Andrej Kramarić",27,"CRO","FW,AM","32-102",86,1,0,1,1,2,1,0,0,62,0,0,0,0.9,0.1,0.6,5,0,36,49,73.5,1,40,1,3,2
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Finn Ole Becker",20,"GER","AM,RW","23-113",4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,3,100,1,3,0,0,0
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Maximilian Beier",14,"GER","FW","20-347",83,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,5,0,11,13,84.6,1,19,2,4,1
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Julian Justvan",17,"GER","FW,LM","25-180",7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,7,71.4,1,3,2,0,0
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Anton Stach",16,"GER","CM","24-318",90,0,0,0,0,1,0,0,0,55,3,2,0,0.1,0.1,0,7,2,31,42,73.8,6,36,3,2,0
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Florian Grillitsch",11,"AUT","CM","28-053",90,0,0,0,0,1,0,0,0,63,2,3,2,0,0,0,1,0,50,54,92.6,8,42,0,1,0
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Grischa Prömel",6,"GER","CM","28-263",67,0,0,0,0,1,1,0,0,21,2,0,0,0.4,0.4,0,2,0,10,14,71.4,2,13,0,1,0
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Mergim Berisha",7,"GER","FW","25-141",23,0,0,0,0,3,0,0,0,13,0,0,1,0.2,0.2,0,0,0,7,9,77.8,0,10,0,1,1
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Robert Skov",29,"DEN","WB","27-132",67,0,0,0,0,2,0,0,0,48,0,2,0,0.1,0.1,0,2,0,23,36,63.9,4,29,2,1,0
"Fußball-Bundesliga","2023-09-29","Fußball-Bundesliga (Matchweek 6)","Hoffenheim","3-5-2",1,1.9,"Andrej Kramarić (P) · 25&rsquor;","3","0","Dortmund","4-2-3-1",3,1.6,"Niclas Füllkrug · 18&rsquor; Marco Reus · 45+3&rsquor; Ramy Bensebaini · 71&rsquor; Julian Ryerson · 90+5&rsquor;","6","1","https://fbref.com/en/matches/651b8bdf/Hoffenheim-Dortmund-September-29-2023-Bundesliga","Hoffenheim","Home","Marius Bülter",21,"GER","WB,LW","30-184",23,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0.2,1,0,14,17,82.4,1,9,0,0,0
