"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Andrej Kramarić",27,"CRO","FW","31-055",90,0,0,0,1,4,2,0,0,43,0,0,0,1.2,0.4,0.1,8,1,28,35,80,3,41,1,4,3
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Jacob Bruun Larsen",7,"DEN","FW","23-328",61,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,3,0,11,13,84.6,0,18,1,0,0
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Georginio Rutter",33,"FRA","FW","20-115",29,0,0,0,0,1,1,0,0,18,0,0,2,0,0,0.2,5,0,4,8,50,1,12,4,4,1
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Christoph Baumgartner",14,"AUT","CM","23-012",75,1,0,0,0,4,3,0,0,43,0,2,2,0.8,0.8,0,5,0,23,31,74.2,3,30,1,2,0
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Moanes Dabbur",10,"ISR","CM","30-091",15,1,0,0,0,1,1,0,0,11,0,0,0,0.1,0.1,0,1,0,6,10,60,2,9,0,0,0
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Dennis Geiger",8,"GER","CM","24-064",61,0,1,0,0,0,0,0,0,35,0,0,1,0,0,0.2,5,1,28,33,84.8,5,24,2,1,1
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Sebastian Rudy",16,"GER","CM","32-166",29,0,1,0,0,0,0,0,0,21,1,0,0,0,0,0.1,1,1,12,15,80,3,9,0,1,0
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Grischa Prömel",6,"GER","CM","27-216",90,0,0,0,0,3,0,0,0,39,1,0,0,0.1,0.1,0,0,0,27,33,81.8,3,28,2,1,1
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Angeliño",11,"ESP","WB","25-221",90,0,0,0,0,0,0,0,0,49,1,0,1,0,0,0.1,5,1,32,46,69.6,3,23,0,1,1
"Fußball-Bundesliga","2022-08-13","Fußball-Bundesliga (Matchweek 2)","Hoffenheim","3-5-2",3,2.6,"Christoph Baumgartner · 14&rsquor; Ozan Kabak · 23&rsquor; Moanes Dabbur · 88&rsquor;","1","0","Bochum","3-4-1-2",2,1.5,"Simon Zoller · 10&rsquor; Simon Zoller · 13&rsquor;","1","0","https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga","Hoffenheim","Home","Robert Skov",29,"DEN","WB","26-085",90,0,0,0,0,5,2,0,0,67,1,0,1,0.2,0.2,0.3,6,1,40,55,72.7,6,41,2,2,0
