"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Michael Gregoritsch",38,"AUT","FW","28-130",72,0,0,0,0,5,5,0,0,27,0,0,0,1.3,1.3,0,5,0,14,16,87.5,4,8,1,1,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Nils Petersen",18,"GER","FW","33-263",18,0,0,0,0,2,0,0,0,17,2,1,2,0.2,0.2,0,0,0,2,5,40,0,6,0,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Vincenzo Grifo",32,"ITA","LW","29-141",73,1,0,0,1,6,3,0,0,54,0,1,0,1.1,0.1,0.4,10,1,29,43,67.4,10,25,3,2,1
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Noah Weißhaupt",33,"GER","LW,LM","20-340",17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0.2,1,0,6,8,75,0,7,1,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Ritsu Doan",42,"JPN","RW","24-071",73,0,0,0,0,4,2,0,0,29,1,0,1,0.3,0.3,0.1,4,0,14,19,73.7,4,19,1,2,1
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Jeong Woo-yeong",29,"KOR","AM,RM","22-340",17,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,1,0,6,9,66.7,0,7,3,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Roland Sallai",22,"HUN","AM,RW","25-096",86,0,0,0,0,6,1,1,0,49,0,0,0,0.6,0.6,0.2,7,0,24,33,72.7,2,29,2,4,2
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Manuel Gulde",5,"GER","CB","31-195",4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Yannik Keitel",14,"GER","DM","22-192",83,0,0,0,0,0,0,0,0,37,1,3,1,0,0,0,3,0,25,32,78.1,5,12,0,1,1
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Robert Wagner",23,"GER","CM,DM","19-043",7,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,2,100,0,2,0,1,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Nicolas Höfler",27,"GER","DM,CM","32-170",90,0,0,0,0,1,0,1,0,57,2,1,3,0.6,0.6,0,3,0,31,43,72.1,8,18,2,1,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Christian Günter",30,"GER","LB","29-179",90,0,0,0,0,2,1,0,0,58,1,1,0,0.1,0.1,0,2,0,31,48,64.6,1,18,2,1,1
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Philipp Lienhart",3,"AUT","CB","26-046",90,0,0,0,0,1,0,0,0,42,0,2,0,0.1,0.1,0.1,4,0,24,37,64.9,0,24,0,1,1
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Matthias Ginter",28,"GER","CB","28-219",90,0,0,0,0,1,0,0,0,46,1,4,1,0,0,0,0,0,21,32,65.6,3,12,0,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Kiliann Sildillia",25,"FRA","RB","20-102",90,0,0,0,0,0,0,0,0,49,2,1,2,0,0,0,2,0,29,41,70.7,5,17,0,1,1
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Freiburg","Home","Mark Flekken",26,"NED","GK","29-074",90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0.1,1,0,22,32,68.8,0,14,0,1,1
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Bochum","Away","Simon Zoller",9,"GER","FW,AM","31-061",90,0,0,0,0,5,2,0,0,22,0,0,1,0.6,0.6,0,0,0,7,13,53.8,1,7,1,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Bochum","Away","Gerrit Holtmann",17,"PHI","LW,LB","27-154",90,0,0,0,0,4,2,0,0,35,1,0,1,0.2,0.2,0.1,1,0,17,26,65.4,1,24,6,4,2
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Bochum","Away","Takuma Asano",11,"JPN","RW","27-289",74,0,0,0,0,2,1,0,0,31,0,0,3,0.3,0.3,0,1,0,13,20,65,0,17,2,1,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Bochum","Away","Philipp Hofmann",33,"GER","RW,FW","29-149",16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,4,9,44.4,1,1,0,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Bochum","Away","Kevin Stöger",7,"AUT","AM,DM","28-364",90,0,0,0,0,3,0,0,0,60,0,0,0,0.2,0.2,0.4,6,0,34,50,68,6,31,0,2,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Bochum","Away","Anthony Losilla",8,"FRA","DM","36-169",90,0,0,0,0,1,0,0,0,52,0,3,1,0,0,0,6,0,31,45,68.9,3,19,2,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Bochum","Away","Jacek Góralski",5,"POL","DM","29-339",74,0,0,0,0,0,0,0,0,32,1,2,1,0,0,0.1,2,0,22,25,88,2,17,1,0,0
"Fußball-Bundesliga","2022-08-26","Fußball-Bundesliga (Matchweek 4)","Freiburg","4-2-3-1",1,3.9,"Vincenzo Grifo · 48&rsquor;","2","0","Bochum","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga","Bochum","Away","Jordi Osei-Tutu",18,"ENG","DM,RW","23-328",16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,2,2,100,0,4,0,0,0
