"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Donyell Malen",21,"NED","FW","23-028",78,0,0,0,0,1,1,0,0,38,0,1,1,0,0,0.1,4,0,20,30,66.7,1,21,3,0,0
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Youssoufa Moukoko",18,"GER","FW","17-078",12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.1,2,0,5,6,83.3,0,5,0,0,0
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Thorgan Hazard",10,"BEL","LW","28-314",60,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,23,28,82.1,2,19,1,1,1
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Gio Reyna",7,"USA","RM","19-085",30,0,0,0,0,1,1,0,0,23,1,0,0,0.3,0.3,0,3,0,19,19,100,1,19,3,1,1
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Marco Reus",11,"GER","RW,CM","32-251",84,0,0,0,0,1,0,0,0,32,2,1,1,0,0,0,1,0,18,23,78.3,5,20,1,1,0
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Steffen Tigges",27,"GER","FW","23-190",6,1,0,0,0,2,1,0,0,2,0,0,0,1,1,0,0,0,0,0,NA,0,1,0,0,0
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Jude Bellingham",22,"ENG","LM,CM","18-222",90,0,0,0,0,4,2,0,0,81,0,0,1,0.2,0.2,0.3,5,0,53,66,80.3,4,56,7,4,0
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Mahmoud Dahoud",8,"GER","CM,DM","26-036",90,0,0,0,0,2,0,1,0,89,3,2,1,0.1,0.1,0,1,0,56,78,71.8,10,44,2,1,0
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Julian Brandt",19,"GER","RM,LM","25-280",90,0,0,0,0,3,1,0,0,89,5,1,0,0.1,0.1,0.1,5,0,61,76,80.3,9,58,2,3,3
"Fußball-Bundesliga","2022-02-06","Fußball-Bundesliga (Matchweek 21)","Dortmund","4-3-3",2,1.7,"Jeremie Frimpong (OG) · 16&rsquor; Steffen Tigges · 89&rsquor;","1","0","Bayer Leverkusen","4-2-3-1",5,2,"Manuel Akanji (OG) · 10&rsquor; Florian Wirtz · 20&rsquor; Robert Andrich · 28&rsquor; Jonathan Tah · 53&rsquor; Moussa Diaby · 87&rsquor;","1","0","https://fbref.com/en/matches/2574fa35/Dortmund-Bayer-Leverkusen-February-6-2022-Bundesliga","Dortmund","Home","Raphaël Guerreiro",13,"POR","LB","28-046",90,0,0,0,0,0,0,0,0,86,2,0,0,0,0,0,1,0,68,81,84,5,57,3,3,3
