"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Sheraldo Becker",27,"SUR","FW","28-093",85,2,2,0,0,3,2,1,0,31,2,0,1,0.5,0.5,0.8,5,3,14,19,73.7,0,24,7,5,2
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Jamie Leweling",40,"GER","FW","22-076",5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,100,0,2,1,0,0
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Kevin Behrens",17,"GER","FW","32-099",62,1,0,0,0,1,1,1,0,32,0,0,0,0.1,0.1,0,2,1,13,23,56.5,2,12,0,2,1
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Jordan Pefok",45,"USA","FW","27-017",28,0,0,0,0,1,0,0,0,11,0,0,0,0.2,0.2,0,1,1,4,5,80,1,4,0,1,1
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Janik Haberer",19,"GER","CM","29-041",70,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0.2,2,0,16,19,84.2,2,13,1,0,0
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Aïssa Laïdouni",20,"TUN","CM","26-151",20,1,0,0,0,1,1,0,0,10,0,0,0,0.5,0.5,0,2,0,4,4,100,1,7,0,2,0
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Rani Khedira",8,"GER","CM","29-106",90,0,0,0,0,0,0,1,0,32,1,0,2,0,0,0,1,0,12,25,48,2,11,0,0,0
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","András Schäfer",13,"HUN","CM","24-030",62,0,0,0,0,1,0,0,0,23,0,0,0,0.1,0.1,0,0,0,16,19,84.2,1,13,0,2,1
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Morten Thorsby",2,"NOR","CM","27-008",28,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,4,8,50,0,5,0,0,0
"Fußball-Bundesliga","2023-05-13","Fußball-Bundesliga (Matchweek 32)","Union Berlin","3-5-2",4,1.5,"Kevin Behrens · 5&rsquor; Sheraldo Becker · 36&rsquor; Sheraldo Becker · 38&rsquor; Aïssa Laïdouni · 80&rsquor;","3","0","Freiburg","3-4-3",2,2.1,"Manuel Gulde · 56&rsquor; Vincenzo Grifo (P) · 70&rsquor;","1","0","https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga","Union Berlin","Home","Jérôme Roussillon",26,"FRA","WB","30-127",85,0,0,0,0,0,0,0,0,33,1,0,1,0,0,0,0,0,14,25,56,0,14,1,1,1
