"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Taiwo Awoniyi",14,"NGA","FW","24-079",63,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0.1,2,0,13,23,56.5,3,22,2,4,3
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Kevin Behrens",17,"GER","FW","30-269",27,0,1,0,0,0,0,0,0,16,1,0,0,0,0,0.5,2,2,10,12,83.3,0,8,2,1,1
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Sheraldo Becker",27,"SUR","FW","26-263",74,0,0,0,0,2,2,0,0,31,0,0,1,0.1,0.1,0,2,0,13,21,61.9,1,20,2,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Andreas Voglsammer",9,"GER","FW","29-294",16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,60,1,5,1,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Grischa Prömel",21,"GER","CM","26-294",63,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,0,19,26,73.1,1,16,1,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Cedric Teuchert",36,"GER","CM","24-289",27,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,7,10,70,0,10,0,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Rani Khedira",8,"GER","CM","27-276",90,0,0,0,0,0,0,0,0,43,2,2,1,0,0,0,0,0,28,36,77.8,2,27,0,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Genki Haraguchi",24,"JPN","CM","30-174",74,0,1,0,0,1,0,0,0,32,0,0,0,0,0,0.1,1,1,20,27,74.1,3,20,5,2,2
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Kevin Möhwald",30,"GER","CM","28-119",16,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,5,7,71.4,1,8,0,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Niko Gießelmann",23,"GER","WB","30-034",90,1,0,0,0,2,2,0,0,63,2,2,0,0.2,0.2,0,2,0,35,50,70,4,37,1,2,1
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Christopher Trimmel",28,"AUT","WB","34-248",63,0,0,0,0,2,1,0,0,45,0,0,0,0.1,0.1,0.1,4,1,23,39,59,2,18,1,2,2
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Julian Ryerson",6,"NOR","WB","23-347",27,1,0,0,0,1,1,0,0,20,1,0,0,0.5,0.5,0,0,0,14,14,100,1,13,2,1,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Timo Baumgartl",25,"GER","CB","25-240",90,0,0,0,0,0,0,0,0,43,4,1,2,0,0,0,2,0,27,30,90,4,18,0,1,1
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Robin Knoche",31,"GER","CB","29-161",90,0,0,0,0,0,0,0,0,45,0,2,0,0,0,0,0,0,36,41,87.8,2,28,0,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Paul Jaeckel",3,"GER","CB","23-100",90,0,0,0,0,0,0,1,0,59,3,0,0,0,0,0,0,0,36,46,78.3,3,33,0,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Union Berlin","Home","Andreas Luthe",1,"GER","GK","34-234",90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,23,35,65.7,0,24,0,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Bayern Munich","Away","Robert Lewandowski",9,"POL","FW","33-070",90,2,0,1,1,1,1,0,0,28,0,0,1,0.8,0.1,0.6,1,0,12,17,70.6,0,17,0,1,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Bayern Munich","Away","Leroy Sané",10,"GER","LW","25-292",61,1,0,0,0,5,2,0,0,37,1,1,0,1.9,1.9,0.1,2,1,23,26,88.5,2,30,3,3,1
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Bayern Munich","Away","Jamal Musiala",42,"GER","LW","18-246",29,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,7,8,87.5,2,8,1,3,1
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Bayern Munich","Away","Kingsley Coman",11,"FRA","RW","25-139",78,1,0,0,0,1,1,0,0,49,0,0,0,0,0,0,1,1,29,35,82.9,3,29,8,5,1
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Bayern Munich","Away","Serge Gnabry",7,"GER","RW","26-108",12,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,0,8,11,72.7,2,7,0,0,0
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Bayern Munich","Away","Thomas Müller",25,"GER","AM","32-047",90,1,3,0,0,1,1,0,0,76,3,0,0,0.2,0.2,1,5,3,49,67,73.1,9,32,0,1,1
"Fußball-Bundesliga","2021-10-30","Fußball-Bundesliga (Matchweek 10)","Union Berlin","3-5-2",2,0.9,"Niko Gießelmann · 43&rsquor; Julian Ryerson · 65&rsquor;","1","0","Bayern Munich","4-2-3-1",5,3.2,"Robert Lewandowski (P) · 15&rsquor; Robert Lewandowski · 23&rsquor; Leroy Sané · 34&rsquor; Kingsley Coman · 60&rsquor; Thomas Müller · 79&rsquor;","1","0","https://fbref.com/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga","Bayern Munich","Away","Corentin Tolisso",24,"FRA","DM","27-088",68,0,0,0,0,1,0,0,0,42,1,2,0,0.1,0.1,0,1,1,29,35,82.9,8,18,1,0,0
