"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Rafael Borré",19,"COL","FW","26-199",58,0,0,0,0,1,1,0,0,24,3,0,0,0.1,0.1,0,4,0,15,17,88.2,3,15,0,1,0
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Gonçalo Paciência",39,"POR","FW","27-244",32,0,0,0,0,5,1,0,0,18,0,0,0,0.3,0.3,0,1,0,8,12,66.7,0,9,0,1,1
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Jesper Lindstrøm",29,"DEN","FW","22-032",90,0,0,0,0,5,2,0,0,62,2,1,1,0.5,0.5,0.1,4,0,35,40,87.5,2,55,7,5,2
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Daichi Kamada",15,"JPN","CM","25-240",68,0,0,0,0,3,0,0,0,48,2,1,0,0.1,0.1,0,3,0,31,37,83.8,6,34,4,3,1
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Jens Petter Hauge",23,"NOR","CM","22-172",22,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,2,0,11,12,91.7,1,11,1,0,0
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Kristijan Jakić",6,"CRO","CM","24-323",83,0,0,0,0,1,0,0,0,63,2,1,0,0,0,0,3,0,44,47,93.6,6,37,0,0,0
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Sebastian Rode",17,"GER","CM","31-173",7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,6,83.3,0,3,0,0,0
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Djibril Sow",8,"SUI","CM","25-055",90,0,0,0,0,1,0,0,0,88,2,0,0,0,0,0,5,0,77,85,90.6,12,59,3,1,1
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Filip Kostić",10,"SRB","WB","29-152",90,0,0,0,0,0,0,0,0,100,3,0,1,0,0,0.3,11,0,64,95,67.4,4,58,8,3,2
"Fußball-Bundesliga","2022-04-02","Fußball-Bundesliga (Matchweek 28)","Eintracht Frankfurt","3-5-2",0,1.2,"","1","0","Greuther Fürth","3-4-1-2",0,0.6,"","0","0","https://fbref.com/en/matches/84dfca9b/Eintracht-Frankfurt-Greuther-Furth-April-2-2022-Bundesliga","Eintracht Frankfurt","Home","Ansgar Knauff",36,"GER","WB","20-082",90,0,0,0,0,4,2,0,0,69,1,1,0,0.1,0.1,0.2,2,0,36,51,70.6,6,44,5,3,1
