"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Milivoje Novaković",NA,"SVN","FW","30-264",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Sebastian Freis",NA,"GER","FW,MF","24-289",88,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Kevin McKenna",NA,"CAN","DF,FW","30-016",2,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Adil Chihi",NA,"MAR","FW,MF","21-350",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Kevin Pezzoni",NA,"GER","DF,MF","20-321",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Petit",NA,"POR","MF","33-134",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Zoran Tošić",NA,"SRB","FW,MF","22-284",89,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Christopher Schorch",NA,"GER","DF","21-007",1,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Pierre Womé",NA,"CMR","DF","30-317",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Köln","4-4-2",3,NA,"Youssef Mohamad · 31&rsquor; Milivoje Novaković · 75&rsquor; Adil Chihi · 88&rsquor;","2","0","Hamburger SV","4-4-2",3,NA,"Marcell Jansen · 2&rsquor; Mladen Petrić · 36&rsquor; Mladen Petrić (P) · 50&rsquor;","2","0","https://fbref.com/en/matches/4a54a90c/Koln-Hamburger-SV-February-6-2010-Bundesliga","Köln","Home","Youssef Mohamad",NA,"LIB","DF","29-220",90,1,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
