"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Didier Ya Konan",NA,"CIV","FW,MF","25-134",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Jiří Štajner",NA,"CZE","FW,MF","33-129",69,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Sérgio Pinto",NA,"POR","FW,MF","28-352",21,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Arnold Bruggink",NA,"NED","FW,MF","32-071",89,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Jacek Krzynówek",NA,"POL","FW,MF","33-141",1,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Jan Rosenthal",NA,"GER","FW,MF","23-179",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Sofian Chahed",NA,"TUN","DF,MF","26-168",86,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Valdet Rama",NA,"ALB","FW,MF","21-317",4,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Hanno Balitsch",NA,"GER","MF","28-274",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 8)","Hannover 96","4-1-2-1-2",5,NA,"Sofian Chahed · 7&rsquor; Arnold Bruggink · 10&rsquor; Karim Haggui · 45&rsquor; Didier Ya Konan · 85&rsquor; Sérgio Pinto · 90&rsquor;","0","0","Freiburg","4-4-2",2,NA,"Ivica Banović · 35&rsquor; Julian Schuster · 82&rsquor;","2","0","https://fbref.com/en/matches/8afb0895/Hannover-96-Freiburg-October-3-2009-Bundesliga","Hannover 96","Home","Constant Djakpa",NA,"CIV","DF","22-351",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
