"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Hugo Almeida",NA,"POR","FW","25-308",86,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Petri Pasanen",NA,"FIN","DF","29-184",4,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Mesut Özil",NA,"GER","MF","21-163",69,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Philipp Bargfrede",NA,"GER","MF","21-024",21,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Marko Marin",NA,"GER","FW,MF","21-014",69,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Aaron Hunt",NA,"GER","FW,MF","23-204",21,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Claudio Pizarro",NA,"PER","FW","31-175",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Tim Borowski",NA,"GER","MF","29-329",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Torsten Frings",NA,"GER","MF","33-125",81,0,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Sebastian Boenisch",NA,"POL","DF","23-054",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-2-3-1",4,NA,"Per Mertesacker · 1&rsquor; Per Mertesacker · 20&rsquor; Tim Borowski · 36&rsquor; Torsten Frings · 82&rsquor; Clemens Fritz · 90&rsquor;","0","1","Nürnberg","4-2-3-1",2,NA,"Mike Frantz · 47&rsquor; Eric Maxim Choupo-Moting (P) · 63&rsquor;","1","0","https://fbref.com/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga","Werder Bremen","Home","Sebastian Prödl",NA,"AUT","DF,MF","22-279",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
