"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Grant Ranos",28,"ARM","AM,LW","20-030",5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,3,4,75,0,4,0,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Franck Honorat",9,"FRA","RW,RB","27-008",90,0,1,0,0,0,0,0,0,47,1,1,1,0,0,0,2,1,26,43,60.5,2,27,4,1,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Alassane Pléa",14,"FRA","AM","30-162",74,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0.2,1,0,22,29,75.9,6,26,4,2,1
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Robin Hack",25,"GER","AM,LW","24-357",16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,6,100,0,7,1,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Florian Neuhaus",10,"GER","DM","26-156",89,0,0,0,0,1,1,1,0,37,1,1,2,0.1,0.1,0,3,2,23,29,79.3,0,22,1,2,1
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Rocco Reitz",27,"GER","DM","21-082",1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,75,0,4,0,1,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Julian Weigl",8,"GER","DM","27-345",90,0,1,0,0,0,0,0,0,50,1,1,2,0,0,0.2,3,1,37,44,84.1,3,34,0,1,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Luca Netz",20,"GER","LB","20-096",85,0,0,0,0,0,0,0,0,36,0,1,2,0,0,0,0,0,21,27,77.8,0,14,1,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Yvandro Borges Sanches",38,"LUX","RW,LB","19-087",5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,5,5,100,0,7,1,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Maximilian Wöber",39,"AUT","CB","25-196",90,0,0,0,0,0,0,0,0,56,2,2,1,0,0,0,1,0,37,46,80.4,4,38,2,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Ko Itakura",3,"JPN","CB","26-204",74,1,0,0,0,2,1,0,0,38,0,0,1,0,0,0,0,0,24,29,82.8,0,19,0,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Marvin Friedrich",5,"GER","CB","27-249",16,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,13,21,61.9,4,15,0,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Joe Scally",29,"USA","RB,LB","20-231",90,0,0,0,0,0,0,0,0,53,2,0,3,0,0,0.1,2,0,32,42,76.2,1,23,1,1,1
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Augsburg","4-2-2-2",4,2.3,"Elvis Rexhbeçaj · 29&rsquor; Maximilian Bauer · 41&rsquor; Sven Michel (P) · 45+7&rsquor; Ruben Vargas · 76&rsquor;","1","0","Mönchengladbach","4-2-3-1",4,1.7,"Ko Itakura · 13&rsquor; Tomáš Čvančara · 27&rsquor; Nathan N'Goumou · 37&rsquor; Tomáš Čvančara (P) · 90+7&rsquor;","2","0","https://fbref.com/en/matches/aac55b7f/Augsburg-Monchengladbach-August-19-2023-Bundesliga","Mönchengladbach","Away","Jonas Omlin",1,"SUI","GK","29-221",90,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0.4,1,1,24,39,61.5,0,29,0,0,0
