"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Claudio Pizarro",NA,"PER","FW","31-125",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Marko Marin",NA,"GER","FW,MF","20-329",83,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Tim Borowski",NA,"GER","MF","29-279",7,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Aaron Hunt",NA,"GER","FW,MF","23-154",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Mesut Özil",NA,"GER","MF","21-113",89,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Markus Rosenberg",NA,"SWE","FW","27-131",1,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Torsten Frings",NA,"GER","MF","33-075",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Peter Niemeyer",NA,"GER","DF,MF","26-075",59,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Hugo Almeida",NA,"POR","FW","25-258",31,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 21)","Werder Bremen","4-2-3-1",2,NA,"Marko Marin · 66&rsquor; Claudio Pizarro · 81&rsquor;","1","0","Hertha BSC","4-4-2",1,NA,"Theofanis Gekas · 68&rsquor;","2","0","https://fbref.com/en/matches/da363080/Werder-Bremen-Hertha-BSC-February-5-2010-Bundesliga","Werder Bremen","Home","Petri Pasanen",NA,"FIN","DF","29-134",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
