"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Karim Onisiwo",9,"AUT","FW","31-065",90,0,0,0,0,2,2,0,0,40,3,0,1,0.2,0.2,0,2,1,15,26,57.7,1,23,4,3,0
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Marcus Ingvartsen",11,"DEN","AM","27-137",71,1,0,0,0,1,1,0,0,26,0,0,0,0.8,0.8,0,0,0,13,22,59.1,2,11,1,1,1
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Ludovic Ajorque",17,"FRA","FW","29-085",19,0,0,0,0,1,1,1,0,9,0,0,0,0.2,0.2,0,0,0,5,6,83.3,1,5,0,1,0
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Aymen Barkok",4,"MAR","AM","25-000",64,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,15,21,71.4,3,10,2,0,0
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Lee Jae-sung",7,"KOR","CM,LM,AM","30-284",26,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,1,0,11,12,91.7,3,8,0,0,0
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Leandro Barreiro Martins",8,"LUX","CM,RM","23-138",90,0,0,0,0,0,0,0,0,31,2,0,2,0,0,0.1,2,0,15,20,75,0,16,1,1,0
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Anton Stach",6,"GER","CM,DM","24-187",90,0,0,0,0,3,1,0,0,64,2,2,1,0.1,0.1,0.1,6,0,41,51,80.4,5,37,3,1,1
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Anthony Caci",19,"FRA","WB","25-324",85,0,0,0,0,0,0,0,0,49,6,0,2,0,0,0,1,0,29,42,69,2,19,0,1,1
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Aarón Martín",3,"ESP","LB","26-029",5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,100,0,2,0,0,0
"Fußball-Bundesliga","2023-05-21","Fußball-Bundesliga (Matchweek 33)","Mainz 05","3-4-3",1,1.3,"Marcus Ingvartsen · 23&rsquor;","3","0","Stuttgart","3-4-3",4,1.8,"Wataru Endo · 41&rsquor; Serhou Guirassy · 64&rsquor; Chris Führich · 78&rsquor; Tanguy Coulibaly · 90+1&rsquor;","1","0","https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga","Mainz 05","Home","Danny da Costa",21,"GER","WB,RB","29-312",90,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,1,0,37,49,75.5,7,33,0,0,0
