"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Branimir Hrgota",10,"SWE","FW","28-361",89,0,0,0,0,3,2,0,0,43,3,0,0,0.7,0.7,0,1,0,15,32,46.9,2,27,1,3,1
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Maximilian Bauer",4,"GER","FW","21-333",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Jamie Leweling",40,"GER","FW","20-316",61,0,0,0,0,1,0,0,0,23,1,0,0,0,0,0,1,0,6,8,75,0,15,1,5,2
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Håvard Nielsen",16,"NOR","FW","28-177",29,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,5,7,71.4,1,6,0,1,1
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Jeremy Dudziak",28,"TUN","AM","26-133",76,0,0,0,0,2,0,0,0,21,1,0,1,0.1,0.1,0,1,0,11,15,73.3,2,15,1,1,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Dickson Abiama",11,"NGA","AM","23-066",14,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,3,33.3,0,2,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Timothy Tillman",21,"GER","LM","23-004",88,0,0,0,0,1,0,0,0,50,2,0,3,0,0,0.1,4,0,20,27,74.1,4,27,2,8,2
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Julian Green",37,"USA","LM","26-216",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Paul Seguin",33,"GER","RM","26-285",90,0,0,0,0,0,0,0,0,65,6,0,2,0,0,0,5,0,44,50,88,9,32,1,3,1
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","Greuther Fürth","4-1-2-1-2",0,0.9,"","0","0","Stuttgart","3-4-3",0,1.9,"","1","0","https://fbref.com/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga","Greuther Fürth","Home","Max Christiansen",13,"GER","DM","25-105",90,0,0,0,0,1,0,0,0,51,2,2,0,0,0,0,1,0,33,41,80.5,2,17,1,2,1
