"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Pavel Pogrebnyak",NA,"RUS","FW","27-068",87,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Georg Niedermeier",NA,"GER","DF","24-323",3,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Cacau",NA,"GER","FW","29-294",69,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Martin Harnik",NA,"AUT","FW,MF","23-219",21,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Arthur Boka",NA,"CIV","DF","27-288",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Zdravko Kuzmanović",NA,"SRB","MF","23-115",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Christian Träsch",NA,"GER","DF,MF","23-136",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Christian Gentner",NA,"GER","MF","25-154",58,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Timo Gebhart",NA,"GER","MF","21-278",32,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 18)","Stuttgart","4-4-2",1,NA,"Martin Harnik · 79&rsquor;","1","0","Mainz 05","4-3-2-1",0,NA,"","2","0","https://fbref.com/en/matches/0c94ac72/Stuttgart-Mainz-05-January-15-2011-Bundesliga","Stuttgart","Home","Cristian Molinaro",NA,"ITA","DF,MF","27-169",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
