"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Marcus Berg",NA,"SWE","FW","23-061",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Tolgay Arslan",NA,"GER","MF","19-062",38,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Tunay Torun",NA,"TUR","FW,MF","19-179",52,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Eljero Elia",NA,"NED","FW,MF","22-246",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Zé Roberto",NA,"BRA","DF,MF","35-103",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","David Jarolím",NA,"CZE","MF","30-153",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Piotr Trochowski",NA,"GER","MF","25-209",67,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Jonathan Pitroipa",NA,"BFA","FW,MF","23-188",23,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Dennis Aogo",NA,"GER","DF,MF","22-276",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Joris Mathijsen",NA,"NED","DF","29-195",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Jérôme Boateng",NA,"GER","DF","21-044",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Guy Demel",NA,"CIV","DF,MF","28-126",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","4-4-2",0,NA,"","1","0","Bayer Leverkusen","4-4-2",0,NA,"","3","0","https://fbref.com/en/matches/779e5265/Hamburger-SV-Bayer-Leverkusen-October-17-2009-Bundesliga","Hamburger SV","Home","Frank Rost",NA,"GER","GK","36-109",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
