"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Taiwo Awoniyi",14,"NGA","FW","24-125",71,0,0,0,0,3,0,0,0,18,1,0,0,0.8,0.8,0,3,0,6,7,85.7,1,14,1,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Kevin Behrens",17,"GER","FW","30-315",19,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0,1,0,7,12,58.3,1,2,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Sheraldo Becker",27,"SUR","FW","26-309",85,0,0,0,0,5,2,1,0,40,0,0,1,0.2,0.2,0.6,7,0,24,33,72.7,5,32,6,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Andreas Voglsammer",9,"GER","FW","29-340",5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,33.3,0,1,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Niko Gießelmann",23,"GER","LW","30-080",90,0,0,0,0,1,1,0,0,53,0,0,0,0.1,0.1,0,1,0,28,48,58.3,1,15,0,1,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Christopher Trimmel",28,"AUT","RW","34-294",90,0,0,0,0,0,0,0,0,66,0,1,0,0,0,0,1,0,41,61,67.2,2,19,0,1,1
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Genki Haraguchi",24,"JPN","CM","30-220",71,0,0,0,0,2,1,0,0,18,0,1,1,0.2,0.2,0.1,3,0,12,14,85.7,1,8,1,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Kevin Möhwald",30,"GER","CM","28-165",19,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,1,0,11,14,78.6,2,6,0,1,1
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Grischa Prömel",21,"GER","CM","26-340",90,0,0,0,0,2,0,0,0,37,0,2,0,0.1,0.1,0,2,0,28,34,82.4,2,22,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Rani Khedira",8,"GER","DM","27-322",90,0,0,0,0,1,0,0,0,59,2,0,1,0.1,0.1,0.4,6,0,32,45,71.1,4,22,1,1,1
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Timo Baumgartl",25,"GER","CB","25-286",90,0,0,0,0,2,0,0,0,73,1,1,0,0.3,0.3,0,2,0,47,61,77,4,36,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Robin Knoche",31,"GER","CB","29-207",90,0,0,0,0,1,0,0,0,100,0,1,2,0,0,0,0,0,73,88,83,5,50,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Paul Jaeckel",3,"GER","CB","23-146",90,0,0,0,0,0,0,0,0,96,2,3,0,0,0,0,2,0,68,84,81,4,55,0,2,2
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Union Berlin","Home","Andreas Luthe",1,"GER","GK","34-280",90,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,30,44,68.2,0,23,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Lucas Höler",9,"GER","FW","27-158",88,0,0,0,0,2,0,0,0,45,0,0,0,0.1,0.1,0.2,2,0,25,36,69.4,1,27,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Nils Petersen",18,"GER","FW","33-009",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Vincenzo Grifo",32,"ITA","LW","28-252",76,0,0,0,0,3,0,0,0,47,2,2,0,0.3,0.3,0.3,3,0,22,36,61.1,3,29,3,1,1
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Roland Sallai",22,"HUN","LW","24-207",14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,3,33.3,1,3,1,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Jeong Woo-yeong",29,"KOR","RW","22-086",76,0,0,0,0,2,1,0,0,35,1,0,0,0.3,0.3,0.2,4,0,21,31,67.7,1,30,1,2,2
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Kevin Schade",20,"GER","RW","20-018",14,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,NA,0,3,0,2,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Christian Günter",30,"GER","LM","28-290",90,0,0,0,0,0,0,0,0,47,0,0,1,0,0,0,2,0,25,36,69.4,6,26,0,1,1
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Nicolas Höfler",27,"GER","CM","31-281",90,0,0,0,0,0,0,1,0,43,1,1,0,0,0,0,1,0,23,33,69.7,3,18,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Maximilian Eggestein",8,"GER","CM","25-007",85,0,0,0,0,1,0,0,0,38,0,1,1,0,0,0,1,0,17,25,68,5,16,1,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Janik Haberer",19,"GER","CM","27-257",5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,50,0,1,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Lukas Kübler",17,"GER","RM","29-107",90,0,0,0,0,2,1,0,0,41,3,3,1,0.4,0.4,0,2,0,18,26,69.2,0,14,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Nico Schlotterbeck",4,"GER","CB","22-014",90,0,0,0,0,1,0,0,0,64,0,0,1,0,0,0.1,3,0,44,55,80,4,35,1,1,1
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Keven Schlotterbeck",31,"GER","CB","24-231",90,0,0,0,0,0,0,0,0,67,4,6,2,0,0,0,1,0,40,46,87,2,36,0,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Philipp Lienhart",3,"AUT","CB","25-157",90,0,0,0,0,1,1,0,0,80,0,3,2,0,0,0,1,0,58,69,84.1,4,53,2,0,0
"Fußball-Bundesliga","2021-12-15","Fußball-Bundesliga (Matchweek 16)","Union Berlin","3-1-4-2",0,1.7,"","1","0","Freiburg","3-4-3",0,1.2,"","1","0","https://fbref.com/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga","Freiburg","Away","Mark Flekken",26,"NED","GK","28-185",90,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1,0,36,47,76.6,0,33,0,0,0
