"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Tiago Tomás",10,"POR","FW","20-121",74,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.1,1,0,9,18,50,1,16,0,4,0
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Juan Perea",11,"COL","FW","22-234",16,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,3,3,100,0,3,0,0,0
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Luca Pfeiffer",20,"GER","FW","26-056",83,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0.3,4,0,15,25,60,3,12,1,0,0
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Pascal Stenzel",15,"GER","FW","26-209",7,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.1,1,0,7,8,87.5,0,4,0,0,0
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Enzo Millot",8,"FRA","LM","20-090",75,0,0,0,0,2,1,0,0,44,1,0,2,0.3,0.3,0,4,1,29,34,85.3,1,19,2,2,0
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Nikolas Nartey",28,"DEN","LM","22-235",15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0.2,2,0,10,13,76.9,2,5,0,0,0
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Naouirou Ahamada",32,"FRA","CM","20-200",51,1,0,0,0,2,1,0,0,17,1,0,0,0.2,0.2,0,1,0,11,14,78.6,0,10,0,0,0
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Chris Führich",22,"GER","CM","24-279",39,0,0,0,0,1,0,0,0,18,1,0,1,0.1,0.1,0,4,1,8,13,61.5,1,10,3,4,2
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Silas Katompa",14,"COD","RM","24-009",90,2,1,1,1,3,1,0,0,35,1,1,0,1.2,0.4,0.2,6,3,14,22,63.6,3,20,4,7,3
"Fußball-Bundesliga","2022-10-15","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-1-3-2",4,2.2,"Silas Katompa (P) · 3&rsquor; Naouirou Ahamada · 22&rsquor; Silas Katompa · 64&rsquor; Wataru Endo · 71&rsquor;","0","0","Bochum","4-3-3",1,1.6,"Simon Zoller · 29&rsquor;","3","0","https://fbref.com/en/matches/d14313b8/Stuttgart-Bochum-October-15-2022-Bundesliga","Stuttgart","Home","Wataru Endo",3,"JPN","DM","29-248",90,1,0,0,0,1,1,0,0,63,2,0,3,0.1,0.1,0,0,0,34,49,69.4,4,17,0,0,0
