"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Stefan Kießling",NA,"GER","FW,MF","26-075",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Eren Derdiyok",NA,"SUI","FW","21-302",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Toni Kroos",NA,"GER","MF","20-096",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Arturo Vidal",NA,"CHI","MF","22-323",90,1,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Lars Bender",NA,"GER","DF,MF","20-348",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Tranquillo Barnetta",NA,"SUI","MF","24-323",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Michal Kadlec",NA,"CZE","DF","25-118",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Stefan Reinartz",NA,"GER","DF,MF","21-099",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Manuel Friedrich",NA,"GER","DF","30-209",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","4-4-2",1,NA,"Arturo Vidal · 59&rsquor;","1","0","Bayern Munich","4-4-2",1,NA,"Arjen Robben (P) · 51&rsquor;","4","0","https://fbref.com/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga","Bayer Leverkusen","Home","Gonzalo Castro",NA,"GER","DF,MF","22-303",51,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
