"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Benjamin Šeško",30,"SVN","FW","20-129",56,0,0,0,0,3,0,0,0,22,1,0,1,0.2,0.2,0,0,0,7,11,63.6,0,11,1,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Yussuf Poulsen",9,"DEN","FW","29-114",34,0,0,0,0,1,1,0,0,12,1,0,1,0.1,0.1,0,1,0,5,7,71.4,0,7,0,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Loïs Openda",17,"BEL","FW","23-233",77,0,0,0,0,2,1,0,0,17,0,0,1,0.2,0.2,0.1,4,0,7,10,70,1,10,1,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Amadou Haidara",8,"MLI","CM","25-249",13,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,22,24,91.7,4,16,0,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Xavi Simons",20,"NED","LM","20-169",77,0,0,0,1,4,0,1,0,64,1,0,0,1.1,0.3,0.1,7,0,46,54,85.2,6,49,5,2,1
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Timo Werner",11,"GER","FW","27-215",13,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,11,16,68.8,2,11,3,2,1
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Kevin Kampl",44,"SVN","CM","32-363",90,0,0,0,0,0,0,0,0,102,2,0,1,0,0,0.2,4,0,94,98,95.9,11,69,2,1,1
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Xaver Schlager",24,"AUT","CM","26-009",77,0,0,0,0,0,0,0,0,70,5,2,0,0,0,0,4,0,46,56,82.1,4,45,1,1,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Fabio Carvalho",18,"POR","RM","21-038",13,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,8,9,88.9,0,5,0,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Christoph Baumgartner",14,"AUT","RM","24-067",56,0,0,0,0,1,0,1,0,27,1,1,1,0,0,0.1,4,0,12,17,70.6,2,17,0,5,2
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Emil Forsberg",10,"SWE","RM,LM","31-349",34,0,0,0,1,1,0,0,0,29,0,0,0,0.8,0,0,1,0,23,25,92,3,21,0,1,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","David Raum",22,"GER","LB","25-168",90,0,0,0,0,1,0,0,0,124,0,1,0,0,0,0.1,2,0,90,120,75,9,63,8,1,1
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Castello Lukeba",23,"FRA","CB","20-294",90,0,0,0,0,0,0,0,0,116,0,1,0,0,0,0,2,0,108,113,95.6,11,81,2,3,3
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Lukas Klostermann",16,"GER","CB","27-126",90,0,0,0,0,1,1,0,0,119,1,2,1,0,0,0,1,0,99,110,90,16,86,2,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Mohamed Simakan",2,"FRA","RB","23-157",90,0,0,0,0,1,0,0,0,48,0,3,2,0.1,0.1,0.1,2,0,30,37,81.1,1,24,2,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","RB Leipzig","Home","Janis Blaswich",21,"GER","GK","32-158",90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,31,34,91.2,2,19,0,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","Bochum","Away","Gonçalo Paciência",9,"POR","FW","29-067",72,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0.1,1,0,9,14,64.3,2,9,0,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","Bochum","Away","Moritz-Broni Kwarteng",27,"GHA","FW","25-162",18,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","Bochum","Away","Takuma Asano",11,"JPN","FW","28-331",81,0,0,0,0,2,1,0,0,16,1,1,1,0.2,0.2,0,1,0,5,6,83.3,1,6,0,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","Bochum","Away","Christopher Antwi-Adjei",22,"GHA","FW","29-242",9,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","Bochum","Away","Kevin Stöger",7,"AUT","CM","30-041",90,0,0,0,0,2,0,1,0,56,4,1,2,0,0,0.1,8,0,26,44,59.1,6,21,2,2,2
"Fußball-Bundesliga","2023-10-07","Fußball-Bundesliga (Matchweek 7)","RB Leipzig","4-4-2",0,2.5,"","2","0","Bochum","3-5-2",0,0.4,"","4","0","https://fbref.com/en/matches/15bd2f93/RB-Leipzig-Bochum-October-7-2023-Bundesliga","Bochum","Away","Patrick Osterhage",6,"GER","CM","23-248",87,0,0,0,0,0,0,1,0,29,3,1,0,0,0,0,1,0,16,21,76.2,2,15,0,1,0
