"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Bayer Leverkusen","Home","Piero Hincapié",33,"ECU","LB","19-329",90,1,0,0,0,1,1,0,0,65,1,1,1,0.1,0.1,0,0,0,40,52,76.9,3,34,1,3,1
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Bayer Leverkusen","Home","Edmond Tapsoba",12,"BFA","CB","22-305",90,1,0,0,0,1,1,0,0,88,1,2,3,0.1,0.1,0,0,0,75,79,94.9,2,73,1,1,1
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Bayer Leverkusen","Home","Jonathan Tah",4,"GER","CB","25-296",90,0,0,0,0,1,0,0,0,89,0,1,0,0,0,0,1,0,73,82,89,5,65,0,1,1
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Bayer Leverkusen","Home","Jeremie Frimpong",30,"NED","RB","20-359",80,0,0,0,0,0,0,0,0,52,2,0,1,0,0,0.2,2,1,38,42,90.5,2,35,3,3,1
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Bayer Leverkusen","Home","Odilon Kossonou",6,"CIV","RB","20-334",10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,13,100,3,10,0,1,1
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Bayer Leverkusen","Home","Lukáš Hrádecký",1,"FIN","GK","32-010",90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,28,33,84.8,0,21,0,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Dickson Abiama",11,"NGA","FW,LM","23-031",90,0,0,0,0,3,0,0,0,32,1,0,0,0.1,0.1,0.1,2,0,12,20,60,3,21,0,1,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Jeremy Dudziak",28,"TUN","FW","26-098",57,1,0,0,0,1,1,0,0,40,1,1,1,0.1,0.1,0,1,1,20,31,64.5,2,19,1,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Paul Seguin",33,"GER","CM,FW","26-250",33,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,8,12,66.7,1,7,0,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Branimir Hrgota",10,"SWE","LM,RM","28-326",90,0,0,0,0,2,2,0,0,35,1,1,1,0.1,0.1,0,0,0,17,25,68,2,21,1,1,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Max Christiansen",13,"GER","CM","25-070",76,0,0,0,0,0,0,0,0,43,3,2,2,0,0,0,1,0,29,34,85.3,2,27,0,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Nils Seufert",8,"GER","CM","24-304",14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,60,0,4,0,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Timothy Tillman",21,"GER","CM,FW","22-334",90,0,0,0,0,1,0,0,0,43,1,1,0,0,0,0,2,1,27,34,79.4,4,34,2,2,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Jamie Leweling",40,"GER","RM","20-281",59,0,0,0,0,0,0,1,0,16,2,2,2,0,0,0,0,0,3,7,42.9,0,7,1,2,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Håvard Nielsen",16,"NOR","FW,RM","28-142",31,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0,0,0,6,8,75,0,7,2,1,1
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Jetro Willems",15,"NED","LB","27-249",60,0,0,0,0,0,0,0,0,43,1,2,1,0,0,0,1,0,24,34,70.6,2,22,1,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Marco Meyerhöfer",18,"GER","LB","26-016",30,0,0,0,0,0,0,0,0,13,2,0,2,0,0,0,0,0,8,8,100,1,6,1,1,1
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Maximilian Bauer",4,"GER","CB","21-298",90,0,0,0,0,0,0,0,0,46,0,1,0,0,0,0,0,0,35,41,85.4,2,36,0,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Sebastian Griesbeck",22,"GER","CB","31-062",90,0,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,21,31,67.7,2,15,0,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Abdourahmane Barry",32,"GUI","RB","21-286",76,0,0,0,0,0,0,0,0,43,2,1,1,0,0,0,2,0,30,35,85.7,4,19,0,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Simon Asta",2,"GER","RB","20-313",14,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,1,0,10,13,76.9,0,9,0,0,0
"Fußball-Bundesliga","2021-12-04","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","4-2-3-1",7,2.8,"Amine Adli · 12&rsquor; Edmond Tapsoba · 17&rsquor; Piero Hincapié · 45&rsquor; Patrik Schick · 49&rsquor; Patrik Schick · 69&rsquor; Patrik Schick · 74&rsquor; Patrik Schick · 76&rsquor;","0","0","Greuther Fürth","4-4-1-1",1,0.3,"Jeremy Dudziak · 33&rsquor;","1","0","https://fbref.com/en/matches/24814b00/Bayer-Leverkusen-Greuther-Furth-December-4-2021-Bundesliga","Greuther Fürth","Away","Marius Funk",1,"GER","GK","25-337",90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,20,36,55.6,0,24,0,0,0
