"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Eren Derdiyok",NA,"SUI","FW","22-161",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Tranquillo Barnetta",NA,"SUI","MF","25-182",79,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Hanno Balitsch",NA,"GER","MF","29-322",11,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Sidney Sam",NA,"GER","FW,MF","22-293",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Renato Augusto",NA,"BRA","MF","22-285",89,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Lars Bender",NA,"GER","DF,MF","21-207",1,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Simon Rolfes",NA,"GER","MF","28-303",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Arturo Vidal",NA,"CHI","MF","23-182",90,1,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Michal Kadlec",NA,"CZE","DF","25-342",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 13)","Bayer Leverkusen","4-2-3-1",1,NA,"Arturo Vidal (P) · 45&rsquor;","2","0","Bayern Munich","4-2-3-1",1,NA,"Mario Gómez · 34&rsquor;","2","0","https://fbref.com/en/matches/021de23c/Bayer-Leverkusen-Bayern-Munich-November-20-2010-Bundesliga","Bayer Leverkusen","Home","Sami Hyypiä",NA,"FIN","DF","37-044",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
