"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Sebastian Polter",40,"GER","FW","30-178",90,0,0,0,0,4,0,0,0,24,0,0,0,0.3,0.3,0,3,0,6,11,54.5,0,10,0,0,0
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Gerrit Holtmann",17,"PHI","LW","26-185",83,0,0,0,0,1,0,0,0,21,1,0,1,0,0,0.1,4,0,7,14,50,2,12,4,3,1
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Danny Blum",7,"GER","LW","30-262",7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,8,13,61.5,1,4,0,0,0
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Christopher Antwi-Adjei",22,"GHA","RW","27-231",70,0,0,0,0,2,1,0,0,18,0,0,1,0.1,0.1,0.1,1,0,7,12,58.3,2,8,4,2,1
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Takuma Asano",10,"JPN","RW","26-320",20,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,3,5,60,0,1,0,0,0
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Eduard Löwen",38,"GER","AM","24-241",77,0,0,0,0,3,2,0,0,50,2,2,1,0.2,0.2,0.3,5,0,18,37,48.6,4,17,1,2,1
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Robert Tesche",23,"GER","DM","34-122",13,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,6,6,100,2,4,0,0,0
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Elvis Rexhbeçaj",20,"GER","DM,AM","23-329",90,0,0,0,0,2,1,0,0,36,3,1,0,0,0,0,1,0,18,27,66.7,2,15,2,1,0
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Anthony Losilla",8,"FRA","DM","35-200",83,0,0,0,0,2,0,0,0,41,2,5,4,0,0,0,2,0,20,24,83.3,5,16,1,0,0
"Fußball-Bundesliga","2021-09-26","Fußball-Bundesliga (Matchweek 6)","Bochum","4-2-3-1",0,0.8,"","2","0","Stuttgart","4-1-4-1",0,0.3,"","5","0","https://fbref.com/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga","Bochum","Home","Kostas Stafylidis",16,"GRE","DM","27-298",7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,80,0,1,0,0,0
