"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Karim Onisiwo",9,"AUT","FW","30-150",84,0,0,0,0,2,2,1,0,23,0,0,1,0.1,0.1,0.1,2,0,6,14,42.9,0,14,3,5,1
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Delano Burgzorg",37,"NED","FW","23-280",6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,100,0,1,0,0,0
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Marcus Ingvartsen",11,"DEN","FW","26-222",74,0,0,0,0,0,0,0,0,24,0,1,2,0,0,0,0,0,4,13,30.8,0,13,0,1,0
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Marlon Mustapha",36,"AUT","FW","21-082",16,0,0,0,0,2,0,0,0,4,0,0,0,0.1,0.1,0,1,0,0,2,0,0,3,1,1,1
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Lee Jae-sung",7,"KOR","CM","30-004",64,0,0,0,0,0,0,0,0,39,2,1,2,0,0,0,2,0,20,29,69,4,22,2,2,1
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Angelo Fulgini",10,"FRA","CM","25-359",26,0,0,0,0,2,1,0,0,12,0,0,0,0.2,0.2,0.1,2,0,6,8,75,2,8,0,2,1
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Dominik Kohr",31,"GER","CM","28-195",90,0,0,0,0,0,0,0,0,59,2,0,3,0,0,0,0,0,42,54,77.8,7,33,0,0,0
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Anton Stach",6,"GER","CM","23-272",64,0,0,0,0,2,2,0,0,30,0,1,2,0.2,0.2,0.1,2,0,10,21,47.6,2,18,1,1,0
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Leandro Barreiro Martins",8,"LUX","CM","22-223",26,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,6,6,100,0,1,0,0,0
"Fußball-Bundesliga","2022-08-14","Fußball-Bundesliga (Matchweek 2)","Mainz 05","3-5-2",0,0.7,"","1","0","Union Berlin","3-5-2",0,0.4,"","0","0","https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga","Mainz 05","Home","Aarón Martín",3,"ESP","WB","25-114",90,0,0,0,0,0,0,0,0,59,2,2,1,0,0,0,2,0,41,52,78.8,5,29,1,0,0
