"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Raúl Bobadilla",NA,"PAR","FW","22-128",75,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Oliver Neuville",NA,"GER","FW","36-176",15,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Roberto Colautti",NA,"ISR","FW","27-153",75,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Rob Friend",NA,"CAN","FW,MF","28-274",15,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Juan Arango",NA,"VEN","MF","29-161",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Thorben Marx",NA,"GER","MF","28-145",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Michael Bradley",NA,"USA","MF","22-085",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Marco Reus",NA,"GER","FW,MF","20-146",87,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Karim Matmour",NA,"ALG","FW,MF","24-121",3,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Jean-Sébastien Jaurès",NA,"FRA","DF","32-024",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Dante",NA,"BRA","DF","26-006",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Roel Brouwers",NA,"NED","DF","27-330",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Tobias Levels",NA,"GER","DF","22-336",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Mönchengladbach","Home","Logan Bailly",NA,"BEL","GK","23-301",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Milivoje Novaković",NA,"SVN","FW","30-159",89,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Marvin Matip",NA,"CMR","DF,MF","24-029",1,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Manasseh Ishiaku",NA,"NGA","FW","26-288",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Fabrice Ehret",NA,"FRA","DF,MF","30-026",76,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Sebastian Freis",NA,"GER","FW,MF","24-184",14,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Kevin Pezzoni",NA,"GER","DF,MF","20-216",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Petit",NA,"POR","MF","33-029",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Lukas Podolski",NA,"GER","FW,MF","24-142",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Mišo Brečko",NA,"SVN","DF,MF","25-176",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Youssef Mohamad",NA,"LIB","DF","29-115",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Pedro Geromel",NA,"BRA","DF","24-033",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Christopher Schorch",NA,"GER","DF","20-267",33,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Kevin McKenna",NA,"CAN","DF,FW","29-276",57,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 10)","Mönchengladbach","4-4-2",0,NA,"","0","0","Köln","4-4-2",0,NA,"","1","0","https://fbref.com/en/matches/e4d1cccc/Monchengladbach-Koln-October-24-2009-Bundesliga","Köln","Away","Faryd Mondragón",NA,"COL","GK","38-125",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
