"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Cacau",NA,"GER","FW","28-141",81,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Julian Schieber",NA,"GER","FW","20-183",9,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Pavel Pogrebnyak",NA,"RUS","FW","25-280",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Alexander Hleb",NA,"BLR","MF","28-106",72,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Sebastian Rudy",NA,"GER","MF","19-168",18,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Sami Khedira",NA,"GER","MF","22-133",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Martin Lanig",NA,"GER","MF","25-035",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Élson",NA,"BRA","MF","27-272",45,2,NA,1,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Timo Gebhart",NA,"GER","MF","20-125",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 2)","Stuttgart","4-4-2",4,NA,"Pavel Pogrebnyak · 53&rsquor; Élson (P) · 65&rsquor; Élson · 76&rsquor; Julian Schieber · 89&rsquor;","2","0","Freiburg","4-4-2",2,NA,"Mohammadou Idrissou · 70&rsquor; Mohammadou Idrissou · 85&rsquor;","3","0","https://fbref.com/en/matches/e8563d43/Stuttgart-Freiburg-August-15-2009-Bundesliga","Stuttgart","Home","Arthur Boka",NA,"CIV","DF","26-135",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
