"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Omar Marmoush",33,"EGY","FW","",69,0,0,0,0,1,1,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Patrick Wimmer",39,"AUT","FW","21-321",21,0,0,0,0,2,2,0,0,5,0,0,0,0.1,0.1,0,0,0,1,1,100,0,4,1,2,1
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Jonas Wind",23,"DEN","FW","24-068",90,0,0,0,0,0,0,0,0,36,2,0,3,0,0,0.2,3,0,20,26,76.9,3,16,0,0,0
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Mattias Svanberg",32,"SWE","CM","24-101",90,0,0,0,0,3,0,0,0,46,2,2,1,0.2,0.2,0.2,6,0,23,32,71.9,6,27,7,6,3
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Felix Nmecha",22,"GER","CM","22-188",90,0,0,0,0,1,0,0,0,55,2,2,1,0,0,0.1,2,0,34,42,81,5,31,3,2,1
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Yannick Gerhardt",31,"GER","CM","29-034",79,0,0,0,0,1,0,0,0,36,1,0,0,0.1,0.1,0,0,0,21,31,67.7,1,19,0,0,0
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Ridle Baku",20,"GER","RB,CM","25-008",11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,8,87.5,1,5,0,2,2
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Paulo Otávio",6,"BRA","LB","28-144",53,0,0,0,0,1,0,0,0,29,1,0,0,0.2,0.2,0.2,2,0,20,25,80,1,15,1,2,2
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Kevin Paredes",40,"USA","LB","19-344",26,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0.1,2,0,8,12,66.7,2,8,1,0,0
"Fußball-Bundesliga","2023-04-16","Fußball-Bundesliga (Matchweek 28)","Wolfsburg","5-3-2",0,0.9,"","0","0","Bayer Leverkusen","3-4-3",0,1.2,"","5","0","https://fbref.com/en/matches/120d171d/Wolfsburg-Bayer-Leverkusen-April-16-2023-Bundesliga","Wolfsburg","Home","Maxence Lacroix",4,"FRA","CB","23-010",11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,8,100,2,7,0,0,0
