"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Philipp Hofmann",33,"GER","FW","29-311",73,1,0,0,0,2,2,1,0,32,1,0,2,1,1,0,2,0,15,22,68.2,2,20,0,1,0
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Moritz Broschinski",29,"GER","FW","22-134",17,1,0,0,0,3,2,0,0,13,0,0,0,0.4,0.4,0,1,0,5,7,71.4,0,10,3,0,0
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Christopher Antwi-Adjei",22,"GHA","LW","28-362",83,0,3,0,0,1,0,0,0,43,1,0,0,0,0,1.5,8,4,19,27,70.4,3,31,4,6,4
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Jordi Osei-Tutu",18,"ENG","LW","24-125",7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Takuma Asano",11,"JPN","RW","28-086",82,1,0,0,0,4,2,0,0,25,0,0,2,0.6,0.6,0,4,2,11,16,68.8,1,18,3,3,1
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Simon Zoller",9,"GER","RW","31-223",8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,100,0,3,0,0,0
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Philipp Förster",10,"GER","AM","28-000",73,1,1,0,0,1,1,1,0,39,0,1,2,0.1,0.1,0.2,1,1,19,29,65.5,2,21,0,0,0
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Keven Schlotterbeck",31,"GER","AM,CB","25-282",17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,4,25,0,2,0,0,0
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Kevin Stöger",7,"AUT","DM","29-161",86,0,0,0,0,3,1,0,0,50,1,0,1,0.2,0.2,0.2,5,1,32,41,78,9,29,0,3,2
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Patrick Osterhage",6,"GER","DM","23-003",4,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,6,50,0,4,1,0,0
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Anthony Losilla",8,"FRA","DM,AM","36-331",90,0,1,0,0,0,0,0,0,36,3,0,1,0,0,0.3,1,1,13,22,59.1,2,15,0,0,0
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Danilo Soares",3,"BRA","LB","31-098",90,0,0,0,0,0,0,0,0,69,4,1,2,0,0,0,2,1,40,56,71.4,4,34,2,1,1
"Fußball-Bundesliga","2023-02-04","Fußball-Bundesliga (Matchweek 19)","Bochum","4-2-3-1",5,2.7,"Philipp Hofmann · 22&rsquor; Philipp Förster · 30&rsquor; Takuma Asano · 40&rsquor; Erhan Mašović · 69&rsquor; Moritz Broschinski · 83&rsquor;","2","0","Hoffenheim","3-4-1-2",2,0.9,"Christoph Baumgartner · 49&rsquor; Moanes Dabbur · 77&rsquor;","3","0","https://fbref.com/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga","Bochum","Home","Erhan Mašović",4,"SRB","CB,DM","24-074",90,1,0,0,0,2,2,0,0,44,3,1,0,0.3,0.3,0,0,0,24,32,75,2,28,0,0,0
