"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Serhou Guirassy",9,"GUI","FW","27-160",82,2,0,0,0,4,2,0,0,34,0,0,1,0.8,0.8,0.1,1,0,15,21,71.4,2,25,2,2,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Jovan Milošević",19,"SRB","FW","18-019",8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,100,1,2,0,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Chris Führich",27,"GER","LW","25-222",90,0,2,0,0,2,0,0,0,65,0,0,2,0.1,0.1,1.2,9,2,44,54,81.5,5,50,10,5,1
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Silas Katompa",14,"COD","RW","24-317",77,2,0,0,0,2,2,0,0,36,0,0,1,0.9,0.9,0,0,0,15,22,68.2,3,30,5,11,4
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Jamie Leweling",18,"GER","RW","22-174",13,0,0,0,0,1,0,0,0,5,0,0,0,0.2,0.2,0,0,0,4,4,100,0,4,0,0,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Jeong Woo-yeong",10,"KOR","AM","23-333",90,0,0,0,0,4,2,0,0,49,2,0,0,0.7,0.7,0,4,1,37,38,97.4,1,39,2,2,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Atakan Karazor",16,"GER","DM","26-310",77,0,0,0,0,0,0,0,0,55,2,1,1,0,0,0,3,1,43,47,91.5,6,33,1,1,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Lilian Egloff",25,"GER","DM","20-364",13,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,7,7,100,0,8,2,1,0
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Enzo Millot",8,"FRA","DM","21-033",90,0,0,0,0,1,1,0,0,86,1,3,0,0,0,0.1,6,0,67,78,85.9,7,67,2,4,3
"Fußball-Bundesliga","2023-08-19","Fußball-Bundesliga (Matchweek 1)","Stuttgart","4-2-3-1",5,3,"Serhou Guirassy · 18&rsquor; Dan-Axel Zagadou · 38&rsquor; Silas Katompa · 60&rsquor; Silas Katompa · 67&rsquor; Serhou Guirassy · 77&rsquor;","1","0","Bochum","3-4-3",0,0.8,"","1","0","https://fbref.com/en/matches/8fe3b615/Stuttgart-Bochum-August-19-2023-Bundesliga","Stuttgart","Home","Hiroki Ito",21,"JPN","LB","24-099",77,0,1,0,0,2,0,0,0,87,1,1,1,0.1,0.1,0.4,5,2,69,79,87.3,7,75,4,2,1
