"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Simon Terodde",9,"GER","FW","34-333",59,0,0,0,0,1,0,1,0,12,1,0,0,0.1,0.1,0,1,0,5,9,55.6,0,4,0,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Michael Frey",26,"SUI","FW","28-194",31,0,0,0,0,1,0,0,0,12,0,0,0,0.1,0.1,0,0,0,1,10,10,0,7,0,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Tim Skarke",20,"GER","LW","26-144",77,0,0,0,0,1,0,0,0,43,1,0,2,0,0,0.2,5,0,19,32,59.4,6,26,0,2,1
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Alex Král",30,"CZE","LW","24-255",13,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,1,0,4,7,57.1,3,4,0,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Soichiro Kozuki",38,"JPN","RW","22-038",90,0,0,0,0,4,1,0,0,42,2,1,1,0.2,0.2,0,2,0,13,22,59.1,1,27,1,4,1
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Marius Bülter",11,"GER","AM","29-306",67,0,0,0,0,0,0,0,0,36,2,1,0,0,0,0,1,0,14,27,51.9,2,17,0,1,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Rodrigo Zalazar",10,"URU","AM","23-170",23,0,0,0,0,2,0,1,0,18,2,0,0,0.1,0.1,0.2,2,0,4,9,44.4,1,10,0,3,1
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Tom Krauß",6,"GER","DM","21-221",90,0,0,0,0,1,0,0,0,44,3,2,1,0.5,0.5,0,2,0,22,34,64.7,5,22,0,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Danny Latza",8,"GER","DM","33-053",77,0,0,0,0,3,0,0,0,48,1,0,3,0.1,0.1,0,2,0,30,37,81.1,6,20,1,2,1
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Dominick Drexler",24,"GER","DM","32-248",13,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,3,5,60,0,1,0,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Jere Uronen",18,"FIN","LB","28-200",90,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0.6,5,0,46,60,76.7,6,29,1,2,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Moritz Jenz",25,"GER","CB","23-274",90,0,0,0,0,1,1,0,0,62,0,2,2,0.1,0.1,0,2,0,40,56,71.4,2,37,1,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Maya Yoshida",4,"JPN","CB","34-158",90,0,0,0,0,1,0,0,0,69,0,3,1,0,0,0,3,0,40,57,70.2,1,37,0,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Cédric Brunner",27,"SUI","RB","28-346",90,0,0,0,0,1,0,1,0,66,4,0,0,0,0,0,2,0,22,47,46.8,3,21,0,1,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Schalke 04","Home","Ralf Fährmann",1,"GER","GK","34-124",90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,32,35,91.4,0,22,0,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Köln","Away","Davie Selke",27,"GER","FW","28-009",45,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,9,44.4,0,2,1,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Köln","Away","Steffen Tigges",21,"GER","FW","24-182",45,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,6,8,75,0,5,0,0,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Köln","Away","Linton Maina",37,"GER","FW","23-220",59,0,0,0,0,1,0,0,0,24,0,1,0,0.1,0.1,0,2,0,14,19,73.7,1,11,0,1,0
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Köln","Away","Sargis Adamyan",23,"ARM","FW","29-251",31,0,0,0,0,2,0,0,0,14,2,0,0,0.1,0.1,0,0,0,4,7,57.1,1,4,2,2,2
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Köln","Away","Florian Kainz",11,"AUT","LM","30-097",90,0,0,0,0,0,0,1,0,67,1,3,2,0,0,0.1,4,0,28,51,54.9,4,32,2,5,1
"Fußball-Bundesliga","2023-01-29","Fußball-Bundesliga (Matchweek 18)","Schalke 04","4-2-3-1",0,1.2,"","3","0","Köln","4-1-3-2",0,0.3,"","4","0","https://fbref.com/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga","Köln","Away","Mathias Olesen",47,"LUX","CM","21-314",59,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,8,10,80,1,9,0,0,0
