"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Karim Onisiwo",9,"AUT","FW","30-030",61,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,4,5,80,0,11,1,2,0
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Marcus Ingvartsen",11,"DEN","FW","26-102",29,0,0,0,0,3,0,0,0,15,0,0,0,0.1,0.1,0.1,2,0,7,10,70,0,6,0,0,0
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Jonathan Burkardt",29,"GER","FW","21-279",90,0,0,0,0,2,0,0,0,36,1,0,0,0.1,0.1,0.2,2,0,16,22,72.7,3,20,3,7,4
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Jean-Paul Boëtius",5,"NED","CM","28-025",90,0,0,0,0,0,0,0,0,53,2,1,1,0,0,0,3,0,41,48,85.4,5,25,0,0,0
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Dominik Kohr",31,"GER","CM","28-075",68,0,0,0,0,2,0,0,0,38,0,1,0,0.1,0.1,0,1,0,24,31,77.4,4,14,0,0,0
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Leandro Barreiro Martins",8,"LUX","CM","22-103",22,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,1,7,14.3,0,4,0,0,0
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Anton Stach",6,"GER","CM","23-152",90,0,0,0,0,2,0,0,0,55,2,3,0,0.2,0.2,0.2,3,0,27,41,65.9,5,19,2,0,0
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Anderson Lucoqui",23,"ANG","LB","24-284",90,0,0,0,0,0,0,0,0,37,3,2,0,0,0,0,2,0,15,27,55.6,4,15,0,2,0
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Moussa Niakhate",19,"SEN","CB","26-039",90,0,0,0,0,1,0,0,0,75,0,1,5,0,0,0,2,0,49,66,74.2,4,29,1,1,1
"Fußball-Bundesliga","2022-04-16","Fußball-Bundesliga (Matchweek 30)","Mainz 05","5-3-2",0,0.6,"","0","0","Stuttgart","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/7eeac6fb/Mainz-05-Stuttgart-April-16-2022-Bundesliga","Mainz 05","Home","Stefan Bell",16,"GER","CB","30-235",90,0,0,0,0,0,0,0,0,56,4,1,0,0,0,0,1,0,33,47,70.2,2,34,0,1,1
