"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Robert Lewandowski",9,"POL","FW","33-001",90,1,0,0,0,6,2,0,0,40,1,1,0,1.2,1.2,0.3,5,1,21,28,75,4,20,3,5,3
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Serge Gnabry",7,"GER","LW,RW","26-039",75,2,0,0,0,4,2,0,0,44,2,0,0,0.6,0.6,0,3,0,26,32,81.3,2,27,4,6,3
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Eric Maxim Choupo-Moting",13,"CMR","RW","32-152",15,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,4,6,66.7,0,1,0,3,2
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Leroy Sané",10,"GER","RW","25-223",45,0,0,0,0,2,0,0,0,26,0,0,0,0.1,0.1,0.1,2,0,14,22,63.6,2,11,1,1,1
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Jamal Musiala",42,"GER","LW","18-177",45,0,1,0,0,1,0,0,0,27,1,0,0,0.1,0.1,0.7,4,2,14,17,82.4,1,18,2,8,6
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Thomas Müller",25,"GER","AM","31-343",90,0,0,0,0,2,1,0,0,68,5,0,2,0.3,0.3,0.1,4,0,41,54,75.9,9,18,3,0,0
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Leon Goretzka",8,"GER","DM","26-197",65,0,0,0,0,2,0,0,0,42,2,1,0,0.2,0.2,0.1,4,1,22,29,75.9,3,13,3,0,0
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Corentin Tolisso",24,"FRA","DM","27-019",25,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,9,100,0,3,0,0,0
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Joshua Kimmich",6,"GER","DM","26-195",90,0,1,0,0,0,0,0,0,75,2,0,2,0,0,0.1,3,1,53,65,81.5,9,25,1,0,0
"Fußball-Bundesliga","2021-08-22","Fußball-Bundesliga (Matchweek 2)","Bayern Munich","4-2-3-1",3,2.6,"Robert Lewandowski · 50&rsquor; Serge Gnabry · 58&rsquor; Serge Gnabry · 71&rsquor;","1","0","Köln","4-1-3-2",2,1.1,"Anthony Modeste · 60&rsquor; Mark Uth · 62&rsquor;","1","0","https://fbref.com/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga","Bayern Munich","Home","Alphonso Davies",19,"CAN","LB","20-293",87,0,0,0,0,0,0,0,0,66,0,1,1,0,0,0.3,2,0,42,52,80.8,5,30,5,6,5
