"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Milivoje Novaković",NA,"SVN","FW","30-202",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Lukas Podolski",NA,"GER","FW,MF","24-185",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Adil Chihi",NA,"MAR","FW,MF","21-288",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Maniche",NA,"POR","MF","32-025",77,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Sebastian Freis",NA,"GER","FW,MF","24-227",13,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Kevin Pezzoni",NA,"GER","DF,MF","20-259",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Petit",NA,"POR","MF","33-072",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Fabrice Ehret",NA,"FRA","DF,MF","30-069",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Kevin McKenna",NA,"CAN","DF,FW","29-319",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Köln","4-3-3",0,NA,"","4","0","Werder Bremen","4-1-2-1-2",0,NA,"","3","0","https://fbref.com/en/matches/80265191/Koln-Werder-Bremen-December-6-2009-Bundesliga","Köln","Home","Youssef Mohamad",NA,"LIB","DF","29-158",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
