"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Sandro Wagner",NA,"GER","FW","22-349",67,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Marko Arnautović",NA,"AUT","FW,MF","21-208",23,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Marko Marin",NA,"GER","FW,MF","21-245",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Aaron Hunt",NA,"GER","FW,MF","24-070",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Daniel Jensen",NA,"DEN","MF","31-141",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Wesley",NA,"BRA","MF","23-142",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Torsten Frings",NA,"GER","MF","33-356",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Mikaël Silvestre",NA,"FRA","DF","33-096",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Sebastian Prödl",NA,"AUT","DF,MF","23-145",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-1-2-1-2",0,NA,"","1","0","Eintracht Frankfurt","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/a72fac26/Werder-Bremen-Eintracht-Frankfurt-November-13-2010-Bundesliga","Werder Bremen","Home","Per Mertesacker",NA,"GER","DF","26-045",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
