"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Yussuf Poulsen",9,"DEN","FW","27-207",45,0,0,0,0,1,1,0,0,13,0,0,0,0.4,0.4,0.2,2,0,6,10,60,1,10,1,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Christopher Nkunku",18,"FRA","FW","24-055",45,1,2,0,0,3,2,0,0,38,0,0,0,0.7,0.7,0.6,3,2,26,31,83.9,3,29,1,2,1
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","André Silva",33,"POR","FW","26-063",68,2,0,1,1,3,1,0,0,43,2,0,4,1.4,1.2,0.4,6,3,18,21,85.7,1,27,3,1,1
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Hugo Novoa",38,"ESP","FW","19-007",22,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.2,1,0,4,5,80,1,5,1,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Dominik Szoboszlai",17,"HUN","AM","21-075",86,1,1,0,0,4,1,0,0,87,3,0,1,0.4,0.4,0.5,5,1,65,72,90.3,5,54,3,2,2
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Sidney Raebiger",37,"GER","AM","16-266",4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Kevin Kampl",44,"SVN","CM","31-091",90,0,0,0,0,1,0,0,0,114,2,0,1,0,0,0,1,0,103,110,93.6,12,87,1,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Tyler Adams",14,"USA","CM","22-328",90,0,0,0,0,0,0,0,0,100,2,0,1,0,0,0,4,1,94,97,96.9,10,72,1,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Angeliño",3,"ESP","WB","25-004",90,0,0,0,0,0,0,0,0,76,1,0,0,0,0,0.4,2,0,55,73,75.3,1,40,3,1,1
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Lukas Klostermann",16,"GER","WB","25-219",81,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,3,0,36,49,73.5,6,27,1,1,1
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Joscha Wosz",47,"GER","WB","19-172",9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,75,0,3,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Joško Gvardiol",32,"CRO","CB","19-350",90,0,0,0,0,2,1,0,0,125,2,1,1,0.3,0.3,0,0,0,100,113,88.5,7,86,0,3,3
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Willi Orban",4,"HUN","CB","29-066",90,0,0,0,0,0,0,0,0,93,2,2,1,0,0,0,1,0,78,85,91.8,2,58,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Mohamed Simakan",2,"FRA","CB","21-250",90,0,0,0,0,0,0,0,0,91,2,2,0,0,0,0,0,0,77,83,92.8,0,59,1,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","RB Leipzig","Home","Péter Gulácsi",1,"HUN","GK","31-247",90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,24,27,88.9,0,13,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","Mainz 05","Away","Jonathan Burkardt",29,"GER","FW","21-181",64,0,0,0,0,0,0,0,0,18,1,0,1,0,0,0,0,0,10,14,71.4,1,8,0,1,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","Mainz 05","Away","David Nemeth",34,"AUT","CB","20-296",26,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,13,14,92.9,0,12,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","Mainz 05","Away","Karim Onisiwo",9,"AUT","FW","29-297",81,0,1,0,0,0,0,0,0,27,0,1,1,0,0,0.2,2,2,12,18,66.7,2,21,2,7,3
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","Mainz 05","Away","Paul Nebel",26,"GER","FW","19-090",9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","Mainz 05","Away","Jean-Paul Boëtius",5,"NED","CM","27-292",64,0,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,0,19,25,76,2,19,0,0,0
"Fußball-Bundesliga","2022-01-08","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","3-4-1-2",4,2.9,"André Silva (P) · 21&rsquor; Dominik Szoboszlai · 47&rsquor; Christopher Nkunku · 58&rsquor; André Silva · 61&rsquor;","0","0","Mainz 05","3-5-2",1,0.3,"Alexander Hack · 19&rsquor; Lee Jae-sung · 57&rsquor;","2","1","https://fbref.com/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga","Mainz 05","Away","Leandro Barreiro Martins",8,"LUX","CM","22-005",26,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,7,10,70,1,7,0,0,0
