"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Robert Lewandowski",9,"POL","FW","33-028",67,1,0,0,0,3,2,0,0,17,0,0,0,1.2,1.2,0.1,1,0,11,13,84.6,2,8,2,0,0
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Eric Maxim Choupo-Moting",13,"CMR","FW","32-179",23,1,0,0,0,3,3,0,0,11,1,0,0,0.8,0.8,0,3,1,5,7,71.4,0,7,1,2,2
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Leroy Sané",10,"GER","LW","25-250",61,1,1,0,0,5,3,0,0,50,1,0,1,1.4,1.4,0.5,2,1,28,39,71.8,5,31,3,3,3
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Marcel Sabitzer",18,"AUT","LW","27-185",29,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.3,2,0,14,17,82.4,1,9,0,0,0
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Serge Gnabry",7,"GER","RW","26-066",90,1,0,0,0,5,2,0,0,71,4,0,1,1,1,0.9,5,2,50,60,83.3,10,49,8,3,3
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Thomas Müller",25,"GER","AM","32-005",90,0,1,0,0,4,1,0,0,75,1,0,2,0.6,0.6,0.8,8,2,44,61,72.1,9,39,0,0,0
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Leon Goretzka",8,"GER","DM","26-224",90,0,1,0,0,1,1,0,0,78,3,1,0,0,0,0.8,7,2,61,70,87.1,9,38,5,1,1
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Joshua Kimmich",6,"GER","DM","26-222",71,2,0,0,0,3,2,0,0,97,1,1,0,1,1,0.6,5,1,75,85,88.2,14,44,0,1,0
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Tanguy Nianzou",23,"FRA","DM","19-103",19,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,13,13,100,1,7,0,0,0
"Fußball-Bundesliga","2021-09-18","Fußball-Bundesliga (Matchweek 5)","Bayern Munich","4-2-3-1",7,5.6,"Leroy Sané · 17&rsquor; Joshua Kimmich · 27&rsquor; Serge Gnabry · 32&rsquor; Vassilis Lambropoulos (OG) · 43&rsquor; Robert Lewandowski · 61&rsquor; Joshua Kimmich · 65&rsquor; Eric Maxim Choupo-Moting · 79&rsquor;","1","0","Bochum","4-2-3-1",0,0.4,"","1","0","https://fbref.com/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga","Bayern Munich","Home","Alphonso Davies",19,"CAN","LB","20-320",45,0,0,0,0,0,0,0,0,52,3,0,1,0,0,0,2,0,26,42,61.9,2,22,5,2,2
