"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Sébastien Haller",9,"CIV","FW","28-269",71,2,0,0,0,2,2,0,0,21,0,0,1,1.4,1.4,0,3,2,11,16,68.8,0,13,0,1,1
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Anthony Modeste",20,"FRA","FW","34-338",19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,75,0,2,0,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Marco Reus",11,"GER","LW","33-291",71,2,0,0,0,2,2,0,0,48,1,0,0,0.6,0.6,0,2,1,35,41,85.4,3,26,1,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Gio Reyna",7,"USA","LW","20-125",19,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,7,9,77.8,0,4,0,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Donyell Malen",21,"NED","RW","24-068",71,1,2,0,0,2,2,0,0,45,1,0,0,0.7,0.7,0.8,3,3,27,36,75,3,30,3,7,4
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Thomas Meunier",24,"BEL","RW","31-187",19,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,4,6,66.7,0,5,0,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Raphaël Guerreiro",13,"POR","LM","29-086",90,1,2,0,0,1,1,0,0,75,2,1,0,0.4,0.4,0.7,7,3,53,66,80.3,4,35,3,3,2
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Mahmoud Dahoud",8,"GER","CM","27-076",78,0,0,0,0,1,1,1,0,75,1,2,1,0.1,0.1,0,1,1,66,70,94.3,3,36,0,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Mats Hummels",15,"GER","CM","34-092",12,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0.1,1,0,11,13,84.6,0,7,0,0,0
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Jude Bellingham",22,"ENG","RM","19-262",90,0,0,0,0,0,0,0,0,69,2,0,0,0,0,0.7,2,0,55,61,90.2,6,39,5,8,6
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Julian Ryerson",26,"NOR","LB","25-121",78,0,0,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,73,79,92.4,2,48,3,4,2
"Fußball-Bundesliga","2023-03-18","Fußball-Bundesliga (Matchweek 25)","Dortmund","4-3-3",6,3.3,"Raphaël Guerreiro · 15&rsquor; Sébastien Haller · 17&rsquor; Marco Reus · 32&rsquor; Donyell Malen · 36&rsquor; Sébastien Haller · 69&rsquor; Marco Reus · 70&rsquor;","1","0","Köln","4-2-2-2",1,1.6,"Davie Selke · 42&rsquor;","0","0","https://fbref.com/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga","Dortmund","Home","Tom Rothe",36,"GER","LB","18-140",12,0,0,0,0,1,0,0,0,11,0,1,0,0.1,0.1,0,0,0,6,7,85.7,0,4,0,0,0
