"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Artur Wichniarek",NA,"POL","FW","32-161",76,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Valeri Domovchiyski",NA,"BUL","FW","22-307",14,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Raffael",NA,"BRA","FW,MF","24-133",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Maximilian Nicu",NA,"ROU","DF,MF","26-256",71,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Pál Dárdai",NA,"HUN","MF","33-145",19,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Cícero Santos",NA,"BRA","MF","24-347",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Gojko Kačar",NA,"SRB","DF,MF","22-194",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Łukasz Piszczek",NA,"POL","DF,MF","24-066",53,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Patrick Ebert",NA,"GER","FW,MF","22-144",37,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Marc Stein",NA,"GER","DF,MF","24-032",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Steve von Bergen",NA,"SUI","DF","26-059",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Arne Friedrich",NA,"GER","DF","30-071",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 1)","Hertha BSC","4-4-1-1",1,NA,"Gojko Kačar · 82&rsquor;","3","0","Hannover 96","4-1-2-1-2",0,NA,"","2","0","https://fbref.com/en/matches/3fdae7e9/Hertha-BSC-Hannover-96-August-8-2009-Bundesliga","Hertha BSC","Home","Nemanja Pejčinović",NA,"SRB","DF","21-277",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
