"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Luca Pfeiffer",24,"GER","FW","27-028",70,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0.1,3,0,16,17,94.1,4,14,1,1,0
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Bartol Franjić",28,"CRO","CM","23-246",20,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,5,60,0,1,0,0,0
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Tim Skarke",27,"GER","FW,CM","27-010",80,1,0,0,0,3,2,0,0,22,1,0,0,0.1,0.1,0.1,4,0,12,16,75,3,15,2,3,1
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Aaron Seydel",22,"GER","FW","27-222",10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,1,1,0
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Tobias Kempe",11,"GER","CM","34-082",71,0,1,0,0,2,0,0,0,42,3,0,0,0.1,0.1,0.1,6,4,24,32,75,5,15,2,1,0
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Thomas Isherwood",3,"SWE","CB","25-232",19,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,1,2,50,0,3,0,0,0
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Fabian Holland",32,"GER","CM,CB","33-068",90,0,1,0,0,3,1,0,0,48,2,2,2,0.1,0.1,0.6,3,2,27,34,79.4,3,21,0,0,0
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Marvin Mehlem",6,"GER","CM","26-006",80,1,0,0,0,1,1,0,0,44,3,1,1,0.6,0.6,0,5,0,26,32,81.3,4,25,2,3,1
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Clemens Riedel",38,"GER","CM","20-060",10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0
"Fußball-Bundesliga","2023-09-17","Fußball-Bundesliga (Matchweek 4)","Darmstadt 98","3-5-2",3,1.2,"Marvin Mehlem · 8&rsquor; Matej Maglica · 10&rsquor; Tim Skarke · 33&rsquor; Matej Maglica · 49&rsquor;","1","1","Mönchengladbach","4-2-3-1",3,3.9,"Jordan Pefok · 56&rsquor; Florian Neuhaus · 73&rsquor; Tomáš Čvančara · 77&rsquor;","1","0","https://fbref.com/en/matches/d58f8b35/Darmstadt-98-Monchengladbach-September-17-2023-Bundesliga","Darmstadt 98","Home","Emir Karic",19,"AUT","WB","26-100",90,0,0,0,0,3,1,0,0,57,3,0,3,0.1,0.1,0,2,0,29,42,69,3,24,2,0,0
